Toronto Raptors,DeMar DeRozan,197px,+1,51px,null,191px,+3,41px,null,17px,+3,173px,+2,75px,null,160px,+5,14px,null,53px,+8,21px,null
Toronto Raptors,Amir Johnson,198px,+1,51px,null,133px,+1,116px,null,123px,-2,194px,null,159px,+13,22px,null
Toronto Raptors,Kyle Lowry,249px,+3,121px,null,128px,+7,249px,-3,169px,null,60px,+11,21px,null
Toronto Raptors,Terrence Ross,131px,0,66px,null,51px,+2,83px,null,85px,-2,31px,null,28px,+1,21px,null,123px,-2,55px,null,70px,-5,248px,null
Toronto Raptors,Jonas Valanciunas,132px,0,201px,null,166px,+3,184px,0,158px,null,157px,+11
Toronto Raptors,Patrick Patterson,131px,null,118px,+3,140px,null,109px,+6,132px,null,117px,-1,69px,+3,180px,null
Toronto Raptors,John Salmons,131px,null,117px,+3,83px,+4,85px,null,80px,+5,132px,null,116px,-1,170px,+8,81px,null
Toronto Raptors,Tyler Hansbrough,198px,null,51px,+2,83px,+4,350px,null,66px,-3,92px,+4,157px,null
Toronto Raptors,Greivis Vasquez,250px,null,121px,0,378px,null,229px,+16,21px,null
Toronto Raptors,Dwight Buycks,981px,null,21px,-1
Toronto Raptors,Austin Daye,981px,null,21px,-1
Toronto Raptors,Landry Fields,981px,null,21px,-1
Toronto Raptors,Steve Novak,981px,null,21px,-1
Chicago Bulls,Carlos Boozer,249px,-3,169px,null,81px,-5,164px,+1,178px,null,69px,-1,87px,null
Chicago Bulls,Jimmy Butler,198px,-1,135px,null,166px,-3,250px,+3,250px,null
Chicago Bulls,Luol Deng,249px,-3,37px,-2,131px,null,81px,-5,174px,-2,75px,null,191px,-12,58px,null
Chicago Bulls,Joakim Noah,198px,-1,135px,null,166px,-3,249px,+3,92px,-4,76px,null,22px,-7,58px,null
Chicago Bulls,Marquis Teague,250px,-3,250px,null,250px,+3,169px,null,80px,-10
Chicago Bulls,Mike Dunleavy,198px,null,51px,-2,169px,-2,260px,null,70px,+5,191px,-12,58px,null
Chicago Bulls,Taj Gibson,198px,null,51px,-2,169px,-2,245px,null,85px,+2,228px,-16,21px,null
Chicago Bulls,D.J. Augustin,250px,null,250px,-7,250px,null,161px,-5,88px,null
Chicago Bulls,Nazr Mohammed,250px,null,83px,-4,608px,null,59px,-3
Chicago Bulls,Tony Snell,292px,null,41px,-2,608px,null,59px,-3
Chicago Bulls,Mike James,944px,null,58px,-3
Chicago Bulls,Erik Murphy,981px,null,21px,+1
