Portland Trail Blazers,LaMarcus Aldridge,250px,-23,136px,null,114px,+5,245px,+18,98px,null,155px,-7
Portland Trail Blazers,Nicolas Batum,170px,-18,97px,null,231px,+7,245px,+18,98px,null,157px,-7
Portland Trail Blazers,Damian Lillard,176px,-17,73px,null,179px,+3,70px,null,174px,+19,126px,null,199px,-12
Portland Trail Blazers,Robin Lopez,69px,-7,179px,null,135px,-1,113px,null,174px,+19,71px,null,4px,0,240px,-2,1px,null,8px,-2
Portland Trail Blazers,Wesley Matthews,143px,-13,170px,null,184px,+9,195px,+21,50px,null,4px,0,86px,+3,71px,null,92px,-11
Portland Trail Blazers,Meyers Leonard,69px,null,23px,-4,56px,null,101px,-10,750px,null
Portland Trail Blazers,Mo Williams,95px,null,153px,-12,59px,-5,119px,null,70px,+1,173px,null,75px,-1,157px,+7,83px,null,1px,0,8px,null
Portland Trail Blazers,Dorell Wright,171px,null,79px,-5,18px,-3,732px,null
Portland Trail Blazers,C.J. McCollum,176px,null,73px,-6,445px,null,54px,-3,51px,+8,199px,null
Portland Trail Blazers,Thomas Robinson,250px,null,250px,+4,174px,null,75px,-1,86px,+3,163px,null
Dallas Mavericks,Jose Calderon,230px,+21,121px,null,147px,-6,174px,-19,174px,null,58px,-7,85px,null,1px,+2,5px,null
Dallas Mavericks,Samuel Dalembert,170px,+18,143px,null,71px,-4,58px,null,56px,+1,121px,-10,221px,null,148px,+5,3px,null,3px,0
Dallas Mavericks,Monta Ellis,176px,+17,60px,null,13px,+2,95px,+2,41px,null,113px,-5,249px,-18,42px,null,206px,+7
Dallas Mavericks,Shawn Marion,229px,+21,83px,null,71px,-4,31px,null,82px,-1,95px,-10,25px,null,52px,-9,173px,null,58px,-7,83px,null,1px,0,8px,null
Dallas Mavericks,Dirk Nowitzki,133px,+13,102px,null,13px,+2,59px,+5,76px,null,113px,-5,121px,-10,52px,null,75px,+1,98px,0,58px,null,83px,+9,1px,null,1px,+2,4px,null
Dallas Mavericks,Vince Carter,133px,null,41px,+4,139px,null,96px,-8,189px,null,149px,-8,34px,-3,65px,null,149px,+4
Dallas Mavericks,Brandan Wright,170px,null,79px,+5,59px,+5,76px,null,58px,-6,177px,null,73px,-11,86px,null,54px,+2,162px,null
Dallas Mavericks,Jae Crowder,176px,null,73px,+6,60px,+5,439px,null,99px,0,147px,null,3px,0
Dallas Mavericks,Devin Harris,176px,null,73px,+6,136px,+1,287px,null,75px,+1,99px,0,58px,null,92px,+11
Dallas Mavericks,DeJuan Blair,695px,null,55px,+3,27px,-5,223px,null
