New York Knicks,Carmelo Anthony,201px,-9,150px,null,19px,0,128px,null,245px,-2,4px,null,250px,-3
New York Knicks,Tyson Chandler,141px,-5,78px,null,28px,0,2px,null,172px,+7,77px,null,248px,-4,140px,null,33px,+1,75px,null
New York Knicks,Raymond Felton,165px,-10,260px,null,72px,+15,189px,-3,60px,null,86px,-6,107px,null,57px,+5
New York Knicks,J.R. Smith,247px,-10,2px,null,102px,+8,19px,null,128px,+14,189px,-3,56px,null,4px,-2,59px,null,188px,+3
New York Knicks,Amar'e Stoudemire,219px,-10,206px,null,72px,+15,155px,-3,94px,null,140px,-4,41px,null,52px,-2,16px,null
New York Knicks,Iman Shumpert,141px,null,106px,-5,2px,null,248px,+22,155px,null,93px,-1,59px,-6,152px,null,1px,0,20px,null,16px,+2
New York Knicks,Pablo Prigioni,165px,null,82px,0,2px,null,172px,+7,266px,null,60px,-1,86px,null,107px,-2,55px,null
New York Knicks,Tim Hardaway,202px,null,45px,-1,2px,null,248px,+22,189px,null,60px,-1,205px,-6,8px,null,20px,+1,15px,null
New York Knicks,Shannon Brown,986px,null,16px,+2
Golden State Warriors,Stephen Curry,202px,+9,150px,null,145px,-11,2px,null,250px,+4,249px,+3
Golden State Warriors,Andre Iguodala,152px,+7,199px,null,147px,-14,156px,+3,94px,null,250px,+3
Golden State Warriors,Jermaine O'Neal,137px,+5,64px,null,45px,+1,2px,null,102px,-8,146px,null,188px,+3,26px,null,29px,-3,131px,null,19px,+1,34px,null,68px,0
Golden State Warriors,Marreese Speights,149px,+7,202px,null,81px,+1,63px,null,2px,-3,155px,+3,345px,null
Golden State Warriors,Klay Thompson,201px,+9,150px,null,147px,-14,102px,+3,87px,null,60px,+1,250px,+3
Golden State Warriors,Draymond Green,141px,null,106px,+5,2px,null,248px,-22,155px,null,60px,+2,30px,null,4px,+2,233px,+5,14px,null,0px,-2
Golden State Warriors,Harrison Barnes,152px,null,95px,+3,2px,null,102px,-8,81px,null,63px,-12,108px,null,143px,+1,154px,null,19px,-2,74px,null
Golden State Warriors,Steve Blake,152px,null,95px,+3,2px,null,102px,-8,144px,null,2px,-3,155px,null,93px,+1,128px,+4,105px,null,14px,0,0px,null
Golden State Warriors,Jordan Crawford,203px,null,45px,+1,2px,null,102px,-8,647px,null
