Portland Trail Blazers,LaMarcus Aldridge,250px,-2,145px,null,105px,+5,241px,+24,258px,null
Portland Trail Blazers,Nicolas Batum,250px,-2,145px,null,105px,+5,202px,+18,297px,null
Portland Trail Blazers,Damian Lillard,177px,0,72px,null,142px,+4,106px,null,0px,+2,166px,+17,40px,null,42px,+7,250px,null
Portland Trail Blazers,Robin Lopez,177px,0,165px,null,152px,+5,5px,null,250px,+25,249px,null
Portland Trail Blazers,Wesley Matthews,212px,-2,131px,null,157px,+7,167px,+17,332px,null
Portland Trail Blazers,Joel Freeland,177px,null,72px,-2,93px,+2,505px,null,152px,0
Portland Trail Blazers,Mo Williams,177px,null,72px,-2,249px,+9,171px,null,78px,+8,72px,+4,178px,null
Portland Trail Blazers,Dorell Wright,214px,null,36px,0,92px,+2,328px,null,78px,+8,12px,+3,237px,null
Portland Trail Blazers,Thomas Robinson,250px,null,143px,+4,357px,null,250px,+2
Portland Trail Blazers,Allen Crabbe,742px,null,8px,+1,251px,+2
Portland Trail Blazers,Meyers Leonard,751px,null,98px,+2,152px,null
Portland Trail Blazers,Will Barton,764px,null,238px,-1
Portland Trail Blazers,Earl Watson,832px,null,170px,-2
Philadelphia 76ers,Spencer Hawes,177px,0,99px,null,219px,-3,5px,null,118px,-13,380px,null
Philadelphia 76ers,Hollis Thompson,177px,0,65px,null,7px,+3,93px,null,156px,-7,194px,-19,100px,null,204px,-1
Philadelphia 76ers,Evan Turner,177px,0,165px,null,157px,-7,118px,-13,382px,null
Philadelphia 76ers,Tony Wroten,212px,+2,131px,null,114px,-2,42px,null,175px,-17,324px,null
Philadelphia 76ers,Thaddeus Young,212px,+2,131px,null,157px,-7,154px,-14,345px,null
Philadelphia 76ers,Lavoy Allen,177px,null,72px,+2,26px,-4,222px,null,0px,-2,122px,null,126px,-12,98px,null,152px,0
Philadelphia 76ers,James Anderson,177px,null,72px,+2,92px,-2,279px,null,127px,-12,46px,-1,204px,null
Philadelphia 76ers,Elliot Williams,177px,null,65px,-1,7px,null,92px,-2,351px,null,55px,-6,250px,-2
Philadelphia 76ers,Lorenzo Brown,213px,null,36px,0,92px,-2,121px,null,36px,-5,175px,null,74px,-8,249px,-2
Philadelphia 76ers,Brandon Davies,214px,null,36px,0,93px,-2,311px,null,95px,-11,249px,-2
Philadelphia 76ers,Daniel Orton,751px,null,98px,-2,152px,null
