San Antonio Spurs,Tim Duncan,194px,-1,150px,null,151px,+4,3px,null,175px,0,197px,null,75px,+2,51px,null
San Antonio Spurs,Danny Green,127px,0,173px,null,112px,+13,87px,null,114px,-4,385px,null
San Antonio Spurs,Kawhi Leonard,127px,0,163px,null,205px,+9,3px,null,150px,-2,156px,null,141px,+4,51px,null
San Antonio Spurs,Tony Parker,168px,+2,151px,null,176px,+7,3px,null,150px,-2,204px,null,122px,+7,22px,null
San Antonio Spurs,Jeff Ayres,103px,-2,396px,null,94px,-6,355px,null,51px,0
San Antonio Spurs,Boris Diaw,103px,null,146px,+8,96px,+5,247px,null,114px,+8,165px,null,126px,+2
San Antonio Spurs,Marco Belinelli,127px,null,122px,+6,34px,0,370px,null,95px,+1,250px,+2
San Antonio Spurs,Manu Ginobili,127px,null,122px,+6,48px,0,114px,null,84px,-4,116px,null,135px,+3,53px,-2,196px,null
San Antonio Spurs,Patrick Mills,168px,null,81px,+4,70px,+2,334px,null,95px,+1,106px,0,143px,null
San Antonio Spurs,Aron Baynes,194px,null,55px,+7,96px,+5,329px,null,74px,-1,123px,0,126px,null
San Antonio Spurs,Matt Bonner,345px,null,151px,+4,211px,null,42px,-3,123px,0,126px,null
San Antonio Spurs,Nando De Colo,951px,null,51px,0
San Antonio Spurs,Cory Joseph,980px,null,22px,-5
Utah Jazz,Trey Burke,211px,-1,108px,null,176px,-7,3px,null,155px,+1,200px,null,122px,-7,21px,null
Utah Jazz,Derrick Favors,211px,-1,133px,null,151px,-2,3px,null,150px,+2,204px,null,122px,-7,22px,null
Utah Jazz,Gordon Hayward,249px,-6,95px,null,151px,-2,3px,null,249px,+1,105px,0,55px,null,67px,-5,21px,null
Utah Jazz,Richard Jefferson,127px,0,192px,null,176px,-7,3px,null,140px,-1,214px,null,55px,-2,89px,null
Utah Jazz,Marvin Williams,168px,-2,218px,null,109px,+1,3px,null,141px,-1,214px,null,144px,-2
Utah Jazz,Alec Burks,127px,null,122px,-6,70px,-2,320px,null,109px,+2,250px,-2
Utah Jazz,Jeremy Evans,168px,null,81px,-4,137px,-10,253px,null,109px,+2,106px,0,143px,null
Utah Jazz,Diante Garrett,212px,null,38px,-5,70px,-2,658px,null,21px,+5
Utah Jazz,Enes Kanter,211px,null,38px,-5,89px,-7,315px,null,95px,-1,106px,0,143px,null
Utah Jazz,Brandon Rush,250px,null,90px,-7,661px,null
Utah Jazz,John Lucas,661px,null,88px,0,106px,0,122px,null,22px,+5
Utah Jazz,Mike Harris,980px,null,22px,+5
