Dallas Mavericks,Jose Calderon,155px,+8,199px,null,144px,-8,0px,null,190px,+4,205px,null,104px,-1
Dallas Mavericks,Samuel Dalembert,163px,+6,166px,null,102px,-5,68px,null,175px,+6,324px,null
Dallas Mavericks,Monta Ellis,214px,+5,139px,null,53px,-6,91px,null,248px,+6,1px,null,76px,+8,58px,null,115px,-1
Dallas Mavericks,Shawn Marion,188px,+5,140px,null,169px,-5,0px,null,196px,+1,129px,null,79px,-2,95px,null
Dallas Mavericks,Dirk Nowitzki,132px,+7,80px,null,34px,-1,0px,null,74px,-1,75px,null,98px,-4,0px,null,130px,+7,72px,null,44px,+5,1px,null,75px,+8,85px,null,89px,+2
Dallas Mavericks,Vince Carter,137px,null,111px,-3,79px,null,70px,-1,234px,null,77px,-5,113px,null,58px,+1,116px,null
Dallas Mavericks,Devin Harris,159px,null,89px,-4,0px,null,104px,+2,53px,null,91px,-2,194px,null,53px,+2,1px,null,145px,+9,104px,null
Dallas Mavericks,Brandan Wright,162px,null,86px,-2,0px,null,74px,-1,107px,null,67px,0,178px,null,70px,0,1px,null,249px,+8
Dallas Mavericks,Jae Crowder,193px,null,56px,-1,0px,null,74px,-1,393px,null,30px,+4,1px,null,249px,+8
Dallas Mavericks,Wayne Ellington,250px,null,105px,+2,646px,null
Los Angeles Lakers,Kent Bazemore,162px,-6,87px,null,249px,+6,0px,null,131px,-7,151px,null,217px,-1
Los Angeles Lakers,Jordan Hill,155px,-8,173px,null,169px,+5,0px,null,131px,-7,151px,null,181px,+1,36px,null
Los Angeles Lakers,Ryan Kelly,117px,-3,237px,null,45px,+4,234px,null,113px,+1,1px,null,26px,-7,223px,null
Los Angeles Lakers,Kendall Marshall,162px,-6,191px,null,144px,+8,0px,null,160px,-9,200px,null,140px,+2
Los Angeles Lakers,Jodie Meeks,248px,-4,105px,null,144px,+8,0px,null,248px,-6,1px,null,26px,-7,50px,null,173px,0
Los Angeles Lakers,Wesley Johnson,119px,null,128px,-1,0px,null,104px,-2,45px,null,99px,+4,0px,null,131px,-7,151px,null,42px,-1,27px,null,146px,+2
Los Angeles Lakers,Robert Sacre,159px,null,89px,+4,0px,null,74px,+1,309px,null,113px,+1,1px,null,26px,-7,187px,null,36px,-2
Los Angeles Lakers,Steve Nash,162px,null,86px,+2,0px,null,104px,-2,304px,null,88px,+3,1px,null,111px,-10,139px,null
Los Angeles Lakers,Nick Young,162px,null,86px,+2,0px,null,104px,-2,279px,null,113px,+1,1px,null,103px,-10,147px,null
