Houston Rockets,Patrick Beverley,210px,-4,39px,null,137px,+4,113px,null,158px,-5,92px,null,248px,-4
Houston Rockets,Dwight Howard,210px,-4,150px,null,138px,+2,249px,0,97px,null,145px,-1,8px,null
Houston Rockets,Terrence Jones,180px,+1,69px,null,249px,+4,143px,-6,107px,null,83px,-1,166px,null
Houston Rockets,Jeremy Lin,249px,+2,111px,null,137px,+2,1px,null,249px,0,112px,null,138px,-3
Houston Rockets,Chandler Parsons,250px,+2,111px,null,138px,+2,249px,0,84px,null,166px,-3
Houston Rockets,Donatas Motiejunas,180px,null,69px,+1,111px,+2,280px,null,106px,+6,0px,null,241px,-4,1px,null,7px,0
Houston Rockets,Aaron Brooks,214px,null,34px,+6,111px,+2,26px,null,112px,0,162px,null,87px,+5,0px,null,111px,-1,137px,null
Houston Rockets,Omri Casspi,215px,null,34px,+6,111px,+2,387px,null,96px,-3,146px,null,8px,0
Houston Rockets,Ronnie Brewer,499px,null,1px,0,501px,null
Dallas Mavericks,Jose Calderon,211px,+4,150px,null,138px,-2,224px,0,85px,null,190px,+3
Dallas Mavericks,Samuel Dalembert,41px,-3,345px,null,49px,-1,64px,null,158px,+5,341px,null
Dallas Mavericks,Monta Ellis,209px,+4,71px,null,91px,-1,54px,null,70px,-2,157px,+5,124px,null,27px,+2,23px,null,75px,-5,83px,null,8px,0
Dallas Mavericks,Shawn Marion,143px,0,13px,null,92px,-2,93px,null,133px,+1,23px,null,209px,+1,166px,null,18px,-2,104px,null
Dallas Mavericks,Dirk Nowitzki,151px,0,97px,null,92px,-3,86px,null,70px,-2,142px,+6,76px,null,30px,-1,0px,null,126px,-1,18px,null,104px,+7
Dallas Mavericks,DeJuan Blair,41px,null,207px,+1,192px,null,57px,+1,162px,null,87px,-5,112px,null,130px,+3,7px,null
Dallas Mavericks,Vince Carter,146px,null,102px,-2,28px,-1,64px,null,86px,+1,69px,null,1px,0,142px,null,106px,-6,0px,null,83px,+1,44px,null,120px,+5
Dallas Mavericks,Jae Crowder,214px,null,34px,-6,92px,-3,139px,null,16px,-2,232px,null,17px,0,0px,null,33px,-1,217px,null
Dallas Mavericks,Devin Harris,214px,null,34px,-6,106px,-2,18px,null,54px,0,231px,null,87px,-5,0px,null,127px,-1,32px,null,90px,+8
Dallas Mavericks,Brandan Wright,250px,null,137px,-4,362px,null,112px,+1,138px,null
