Los Angeles Clippers,Jared Dudley,158px,+8,221px,null,118px,-2,114px,-1,94px,null,42px,+7,125px,+3,124px,null
Los Angeles Clippers,Blake Griffin,196px,+1,53px,null,125px,-3,124px,null,203px,+4,124px,null,172px,+8
Los Angeles Clippers,DeAndre Jordan,214px,-1,130px,null,148px,+1,7px,null,249px,+11,71px,+3,61px,null,54px,+2,61px,null
Los Angeles Clippers,Chris Paul,222px,-1,122px,null,138px,+1,9px,null,7px,0,228px,+6,98px,null,170px,+8,1px,null
Los Angeles Clippers,J.J. Redick,177px,+5,133px,null,172px,-3,9px,null,7px,0,249px,+11,71px,+3,122px,null,55px,+6
Los Angeles Clippers,Reggie Bullock,168px,null,82px,-12,95px,-6,145px,null,3px,0,503px,null,1px,0
Los Angeles Clippers,Jamal Crawford,177px,null,72px,-9,95px,-6,63px,null,92px,+4,114px,null,135px,+12,248px,+11
Los Angeles Clippers,Darren Collison,196px,null,53px,-5,157px,-9,82px,null,9px,0,237px,null,12px,+5,250px,+11
Los Angeles Clippers,Byron Mullens,215px,null,33px,-3,753px,null
Los Angeles Clippers,Willie Green,223px,null,27px,-3,61px,-2,689px,null
Houston Rockets,Omer Asik,140px,-10,55px,null,53px,+5,61px,+2,188px,null,177px,-2,22px,null,50px,-8,249px,null
Houston Rockets,Patrick Beverley,140px,-10,74px,null,35px,+3,233px,+5,9px,null,7px,0,119px,+1,130px,null,248px,-11
Houston Rockets,James Harden,214px,+1,130px,null,148px,-1,7px,null,249px,-11,80px,null,169px,-8
Houston Rockets,Dwight Howard,196px,-1,114px,null,182px,+3,7px,null,191px,-3,59px,null,248px,-11
Houston Rockets,Chandler Parsons,177px,-5,167px,null,155px,-1,200px,-4,50px,null,249px,-11
Houston Rockets,Omri Casspi,140px,null,107px,+14,2px,null,95px,+6,145px,null,9px,0,182px,null,67px,-9,80px,-3,167px,null
Houston Rockets,Jeremy Lin,140px,null,108px,+14,95px,+6,49px,null,105px,+1,119px,null,130px,-12,150px,null,99px,-8
Houston Rockets,Francisco Garcia,177px,null,72px,+9,139px,+4,103px,null,7px,0,202px,null,46px,-7,143px,-3,106px,null
