Portland Trail Blazers,LaMarcus Aldridge,244px,+2,147px,null,107px,+8,249px,+6,125px,null,95px,+3,30px,null
Portland Trail Blazers,Nicolas Batum,201px,+4,154px,null,143px,+11,208px,0,40px,null,0px,0,74px,null,145px,+8,30px,null
Portland Trail Blazers,Damian Lillard,135px,+5,60px,null,52px,-2,0px,null,105px,-7,68px,null,73px,+6,126px,-1,81px,null,37px,+6,3px,null,74px,-5,109px,null,35px,+2,31px,null
Portland Trail Blazers,Robin Lopez,179px,+8,90px,null,184px,+3,45px,null,160px,-1,89px,null,220px,+3,29px,null
Portland Trail Blazers,Wesley Matthews,196px,+4,47px,null,5px,0,106px,null,140px,+11,3px,null,232px,+2,148px,null,88px,+3,29px,null
Portland Trail Blazers,Mo Williams,135px,null,113px,-3,0px,null,174px,-2,71px,null,3px,0,126px,null,122px,+7,183px,+1,37px,null,29px,-2
Portland Trail Blazers,Joel Freeland,179px,null,69px,-6,0px,null,17px,-2,186px,null,45px,+3,159px,null,89px,+7,220px,null,30px,-2
Portland Trail Blazers,Dorell Wright,201px,null,47px,-2,0px,null,106px,-7,375px,null,17px,+4,132px,0,118px,null
Portland Trail Blazers,Thomas Robinson,250px,null,135px,-4,365px,null,120px,0,129px,null
Portland Trail Blazers,Will Barton,973px,null,29px,-2
Portland Trail Blazers,Victor Claver,973px,null,29px,-2
Portland Trail Blazers,Allen Crabbe,973px,null,29px,-2
Boston Celtics,Brandon Bass,179px,-8,176px,null,85px,-5,58px,null,0px,0,249px,-6,132px,null,88px,-3,28px,null
Boston Celtics,Avery Bradley,101px,-7,283px,null,115px,-6,109px,-2,266px,null,95px,-3,28px,null
Boston Celtics,Jordan Crawford,243px,-2,158px,null,96px,-5,0px,null,228px,-2,65px,null,139px,+1,67px,null
Boston Celtics,Jeff Green,180px,-8,204px,null,115px,-6,209px,0,166px,null,124px,-1
Boston Celtics,Kelly Olynyk,93px,-3,271px,null,38px,-4,96px,null,48px,+2,201px,null,148px,0,101px,null
Boston Celtics,Jared Sullinger,92px,null,155px,+1,0px,null,106px,+7,46px,null,96px,-5,48px,null,160px,-2,40px,null,128px,0,20px,null,101px,-1
Boston Celtics,Gerald Wallace,101px,null,148px,+5,0px,null,130px,+2,228px,null,140px,-4,119px,0,130px,null
Boston Celtics,Vitor Faverani,179px,null,69px,+6,0px,null,110px,+5,87px,null,51px,-6,208px,null,40px,-6,220px,null,30px,+2
Boston Celtics,Courtney Lee,179px,null,70px,+6,0px,null,130px,+2,328px,null,40px,-6,119px,0,130px,null
Boston Celtics,Phil Pressey,243px,null,5px,0,0px,null,152px,+1,328px,null,17px,-4,38px,-2,182px,null,30px,+2
Boston Celtics,MarShon Brooks,937px,null,65px,0
