New York Knicks,Carmelo Anthony,246px,+1,107px,null,145px,+2,1px,null,248px,-10,47px,null,203px,-4
New York Knicks,Andrea Bargnani,246px,+1,141px,null,110px,+2,1px,null,153px,-12,172px,null,174px,-4
New York Knicks,Kenyon Martin,179px,+4,208px,null,110px,+2,1px,null,130px,-8,247px,null,89px,-1,32px,null
New York Knicks,Iman Shumpert,161px,+4,258px,null,77px,-4,1px,null,95px,-8,63px,null,89px,+2,1px,null,46px,+2,121px,null,81px,+1
New York Knicks,Beno Udrih,140px,+3,164px,null,194px,+5,1px,null,130px,-8,239px,null,46px,-1,82px,null
New York Knicks,Pablo Prigioni,144px,null,102px,-2,3px,null,47px,-3,338px,null,112px,-2,1px,null,120px,-2,128px,null
New York Knicks,J.R. Smith,161px,null,85px,-3,3px,null,169px,+6,175px,null,152px,-2,1px,null,220px,-3,29px,null
New York Knicks,Amar'e Stoudemire,179px,null,67px,-3,3px,null,131px,0,253px,null,112px,-2,1px,null,129px,-2,120px,null
New York Knicks,Metta World Peace,250px,null,132px,0,368px,null,77px,+2,172px,null
New York Knicks,Tim Hardaway,250px,null,104px,0,615px,null,31px,+1
New York Knicks,Toure' Murry,973px,null,29px,+1
Washington Wizards,Bradley Beal,228px,-5,79px,null,156px,-4,35px,null,203px,+12,46px,null,250px,+2
Washington Wizards,Marcin Gortat,246px,-1,141px,null,110px,-2,1px,null,248px,+10,78px,null,144px,+5,28px,null
Washington Wizards,Nene Hilario,161px,-4,87px,null,240px,-2,9px,null,130px,+8,119px,null,76px,-2,60px,null,113px,0
Washington Wizards,John Wall,246px,-1,3px,null,58px,+1,100px,null,90px,+2,1px,null,247px,+10,78px,null,172px,+4
Washington Wizards,Martell Webster,246px,-1,3px,null,31px,+1,88px,null,129px,0,1px,null,247px,+10,78px,null,172px,+4
Washington Wizards,Jan Vesely,161px,null,84px,+3,3px,null,131px,0,116px,null,0px,0,136px,null,111px,+2,1px,null,136px,+2,114px,null
Washington Wizards,Garrett Temple,227px,null,18px,+4,3px,null,118px,-2,102px,null,27px,+1,203px,null,45px,-2,1px,null,76px,-2,143px,null,29px,-1
Washington Wizards,Eric Maynor,285px,null,123px,-5,341px,null,77px,-2,173px,null
