Portland Trail Blazers,Nicolas Batum,249px,+3,140px,null,109px,-7,249px,-6,116px,null,110px,+2,24px,null
Portland Trail Blazers,Damian Lillard,203px,+2,150px,null,146px,-14,205px,-3,77px,null,194px,+5,22px,null
Portland Trail Blazers,Robin Lopez,203px,+2,150px,null,146px,-14,250px,-6,226px,+2,23px,null
Portland Trail Blazers,Wesley Matthews,134px,-1,114px,null,140px,-4,47px,null,61px,-2,164px,+1,84px,null,226px,+2,25px,null
Portland Trail Blazers,Dorell Wright,203px,+2,187px,null,109px,-7,121px,-2,245px,null,110px,+2,22px,null
Portland Trail Blazers,Mo Williams,137px,null,112px,+4,188px,-9,233px,null,78px,-7,32px,-3,217px,null
Portland Trail Blazers,Will Barton,208px,null,42px,+1,103px,+3,350px,null,45px,-3,109px,0,122px,null,17px,+2
Portland Trail Blazers,Victor Claver,208px,null,42px,+1,140px,-4,390px,null,77px,+3,122px,null,18px,+2
Portland Trail Blazers,Thomas Robinson,208px,null,42px,+1,103px,+3,267px,null,128px,-4,32px,-3,199px,null,17px,+2
Portland Trail Blazers,Meyers Leonard,983px,null,19px,+2
Portland Trail Blazers,C.J. McCollum,983px,null,19px,+2
Orlando Magic,Arron Afflalo,203px,-2,150px,null,146px,+14,216px,+1,150px,null,133px,-4
Orlando Magic,Maurice Harkless,203px,-2,223px,null,74px,+4,250px,+6,249px,null
Orlando Magic,Victor Oladipo,250px,-3,103px,null,146px,+14,250px,+6,116px,null,133px,-4
Orlando Magic,Kyle O'Quinn,126px,+1,226px,null,134px,+14,12px,null,46px,-6,152px,null,51px,+3,108px,0,140px,null
Orlando Magic,Nikola Vucevic,208px,-3,145px,null,146px,+14,193px,+3,173px,null,133px,-4
Orlando Magic,Tobias Harris,126px,null,123px,-4,103px,-3,139px,null,7px,0,46px,null,203px,+12,249px,-4
Orlando Magic,Doron Lamb,208px,null,42px,-1,176px,+7,323px,null,250px,-4
Orlando Magic,E'Twaun Moore,208px,null,42px,-1,103px,-3,366px,null,29px,+5,109px,0,140px,null
Orlando Magic,Andrew Nicholson,215px,null,35px,0,103px,-3,647px,null
Orlando Magic,Ronnie Price,250px,null,103px,-3,396px,null,109px,0,141px,null
