Los Angeles Clippers,Matt Barnes,111px,-6,296px,null,61px,+3,32px,null,192px,+3,306px,null
Los Angeles Clippers,Darren Collison,231px,-3,175px,null,92px,+3,249px,-3,110px,null,47px,+5,93px,null
Los Angeles Clippers,Blake Griffin,247px,-1,114px,null,138px,+9,250px,-3,110px,null,139px,+2
Los Angeles Clippers,DeAndre Jordan,193px,-1,192px,null,96px,+1,17px,null,241px,-1,118px,null,140px,+2
Los Angeles Clippers,J.J. Redick,172px,-2,157px,null,169px,+4,191px,+3,55px,null,2px,-2,110px,-4,56px,null,83px,-3
Los Angeles Clippers,Jared Dudley,118px,null,131px,+5,157px,-1,76px,null,17px,+2,196px,null,53px,-6,248px,-2
Los Angeles Clippers,Jamal Crawford,172px,null,77px,+1,157px,-1,61px,null,31px,0,196px,null,53px,-6,249px,-2
Los Angeles Clippers,Ryan Hollins,194px,null,55px,0,107px,-7,442px,null,60px,+1,140px,null
Los Angeles Clippers,Darius Morris,232px,null,18px,+2,80px,-2,670px,null
Los Angeles Clippers,Byron Mullens,247px,null,2px,0,500px,null,44px,-5,206px,null
Los Angeles Clippers,Hedo Turkoglu,250px,null,137px,-1,363px,null,110px,-4,139px,null
Charlotte Bobcats,Gerald Henderson,188px,+1,61px,null,177px,-1,72px,null,241px,+1,121px,null,137px,-2
Charlotte Bobcats,Al Jefferson,250px,+1,137px,null,113px,-3,241px,+1,119px,null,138px,-2
Charlotte Bobcats,Michael Kidd-Gilchrist,187px,+1,172px,null,66px,-8,68px,null,3px,-2,191px,-3,222px,null,41px,0,19px,null,13px,-2,2px,null,8px,+2
Charlotte Bobcats,Josh McRoberts,147px,+4,102px,null,201px,-2,48px,null,151px,-1,208px,null,140px,-2
Charlotte Bobcats,Ramon Sessions,250px,+1,137px,null,113px,-3,250px,+3,113px,null,135px,-2
Charlotte Bobcats,Cody Zeller,147px,null,102px,-3,205px,null,40px,+2,155px,null,98px,+4,110px,+4,139px,null
Charlotte Bobcats,Chris Douglas-Roberts,188px,null,61px,0,177px,null,72px,-1,247px,null,2px,+2,112px,+4,137px,null
Charlotte Bobcats,Anthony Tolliver,187px,null,61px,0,106px,+7,70px,null,72px,-1,195px,null,53px,+6,156px,-1,50px,null,19px,+1,13px,null,2px,+2,7px,null
Charlotte Bobcats,Bismack Biyombo,250px,null,137px,+1,360px,null,2px,+2,110px,+4,139px,null
Charlotte Bobcats,Jannero Pargo,250px,null,137px,+1,363px,null,113px,+4,136px,null
