New York Knicks,Carmelo Anthony,249px,+4,97px,null,148px,+9,3px,null,248px,-7,65px,null,170px,+10,16px,null
New York Knicks,Tyson Chandler,141px,0,108px,null,223px,+11,26px,null,248px,-7,87px,null,148px,+7,15px,null
New York Knicks,Raymond Felton,187px,+2,160px,null,151px,+5,183px,-4,215px,null,86px,+6,15px,null
New York Knicks,J.R. Smith,187px,+2,224px,null,87px,0,183px,-4,66px,null,234px,+13,16px,null
New York Knicks,Amar'e Stoudemire,187px,+2,143px,null,168px,+3,130px,-4,119px,null,86px,+6,164px,null
New York Knicks,Iman Shumpert,140px,null,108px,+4,158px,+4,65px,null,26px,-7,133px,null,114px,-3,1px,null,234px,+13,15px,null
New York Knicks,Tim Hardaway,187px,null,62px,+2,92px,-2,348px,null,57px,-3,1px,null,64px,+3,185px,null
New York Knicks,Pablo Prigioni,187px,null,62px,+2,98px,-1,342px,null,57px,-3,1px,null,142px,+7,107px,null
New York Knicks,Jeremy Tyler,187px,null,61px,+2,1px,null,76px,+1,658px,null,15px,-4
New York Knicks,Shannon Brown,497px,null,3px,-3,485px,null,15px,-4
New York Knicks,Cole Aldrich,987px,null,15px,-4
New York Knicks,Earl Clark,987px,null,15px,-4
New York Knicks,Toure' Murry,987px,null,15px,-4
Cleveland Cavaliers,Luol Deng,218px,-4,129px,null,152px,-6,248px,+7,1px,null,44px,-2,55px,null,149px,-2
Cleveland Cavaliers,Spencer Hawes,218px,-4,164px,null,115px,-2,1px,null,231px,+8,79px,null,189px,-6
Cleveland Cavaliers,Kyrie Irving,187px,-2,62px,null,250px,-4,248px,+7,45px,null,206px,-7
Cleveland Cavaliers,Jarrett Jack,249px,-4,98px,null,151px,-5,248px,+7,1px,null,44px,-2,87px,null,118px,-1
Cleveland Cavaliers,Tristan Thompson,187px,-2,188px,null,124px,-2,248px,+7,45px,null,206px,-7
Cleveland Cavaliers,Anderson Varejao,188px,null,61px,-2,1px,null,133px,-2,616px,null
Cleveland Cavaliers,Dion Waiters,187px,null,62px,-2,98px,+1,401px,null,123px,-8,127px,null
Cleveland Cavaliers,Anthony Bennett,218px,null,32px,0,126px,-2,624px,null
Cleveland Cavaliers,Alonzo Gee,218px,null,32px,0,92px,+2,407px,null,99px,-7,150px,null
Cleveland Cavaliers,Tyler Zeller,731px,null,18px,-1,1px,null,60px,-3,189px,null
