San Antonio Spurs,Tim Duncan,215px,+15,162px,null,122px,+10,164px,+6,336px,null
San Antonio Spurs,Danny Green,154px,+9,191px,null,97px,+8,56px,null,126px,+8,374px,null
San Antonio Spurs,Kawhi Leonard,181px,+13,196px,null,122px,+10,195px,+12,305px,null
San Antonio Spurs,Tony Parker,215px,+15,162px,null,122px,+10,96px,+6,404px,null
San Antonio Spurs,Jeff Ayres,180px,+13,34px,null,35px,+1,127px,-3,122px,null,96px,+6,68px,null,85px,+9,248px,null
San Antonio Spurs,Manu Ginobili,159px,null,90px,+7,96px,-3,279px,null,124px,+7,52px,-2,197px,null
San Antonio Spurs,Marco Belinelli,180px,null,69px,+3,127px,-3,70px,null,52px,+2,194px,null,55px,+3,195px,-3,53px,null
San Antonio Spurs,Boris Diaw,181px,null,69px,+3,96px,-3,250px,null,153px,+9,249px,-6
San Antonio Spurs,Patrick Mills,215px,null,35px,+1,127px,-3,568px,null,54px,-3
San Antonio Spurs,Matt Bonner,346px,null,154px,+10,250px,null,250px,-6
San Antonio Spurs,Cory Joseph,597px,null,154px,+9,250px,-6
San Antonio Spurs,Nando De Colo,805px,null,197px,-4
Milwaukee Bucks,John Henson,181px,-13,196px,null,122px,-10,126px,-8,374px,null
Milwaukee Bucks,Brandon Knight,154px,-9,223px,null,91px,-8,32px,null,126px,-8,372px,null
Milwaukee Bucks,O.J. Mayo,215px,-15,174px,null,111px,-8,130px,-8,369px,null
Milwaukee Bucks,Khris Middleton,101px,-13,288px,null,111px,-8,96px,-6,403px,null
Milwaukee Bucks,Ekpe Udoh,101px,-13,80px,null,69px,-3,28px,+1,221px,null,96px,-6,402px,null
Milwaukee Bucks,Giannis Antetokounmpo,101px,null,149px,-3,139px,+1,207px,null,153px,-9,249px,+6
Milwaukee Bucks,Ersan Ilyasova,101px,null,149px,-3,250px,-7,96px,null,153px,-9,249px,+6
Milwaukee Bucks,Nate Wolters,159px,null,90px,-7,127px,+3,91px,null,31px,-2,126px,null,123px,-7,249px,+6
Milwaukee Bucks,Luke Ridnour,215px,null,35px,-1,139px,+1,240px,null,120px,-7,249px,+6
Milwaukee Bucks,Miroslav Raduljica,279px,null,98px,+2,248px,null,124px,-7,250px,+6
