Oklahoma City Thunder,Kevin Durant,191px,-3,59px,null,250px,-10,250px,-4,249px,+5
Oklahoma City Thunder,Reggie Jackson,249px,-2,133px,null,118px,-2,250px,-4,249px,+5
Oklahoma City Thunder,Perry Jones,162px,-4,303px,null,34px,0,70px,-5,380px,null,49px,-1
Oklahoma City Thunder,Kendrick Perkins,162px,-4,220px,null,66px,0,52px,null,106px,-9,392px,null
Oklahoma City Thunder,Thabo Sefolosha,249px,-2,136px,null,114px,-2,60px,-4,440px,null
Oklahoma City Thunder,Steven Adams,162px,null,87px,+2,0px,null,124px,-8,78px,null,36px,-4,510px,null
Oklahoma City Thunder,Jeremy Lamb,162px,null,87px,+2,0px,null,135px,-8,220px,null,144px,+5,199px,+6,49px,null
Oklahoma City Thunder,Nick Collison,190px,null,58px,+1,0px,null,123px,-8,115px,null,10px,+2,72px,null,177px,+1,250px,+5
Oklahoma City Thunder,Derek Fisher,250px,null,135px,-8,317px,null,48px,+3,249px,+5
Oklahoma City Thunder,Andre Roberson,385px,null,76px,-2,104px,null,137px,-3,297px,null
Utah Jazz,Trey Burke,242px,+2,142px,null,114px,+2,163px,+7,86px,null,251px,-5
Utah Jazz,Derrick Favors,249px,+2,0px,null,25px,0,144px,null,80px,+4,210px,+7,100px,null,188px,+1
Utah Jazz,Gordon Hayward,249px,+2,170px,null,80px,+4,250px,+4,62px,null,187px,+1
Utah Jazz,Richard Jefferson,191px,+3,228px,null,80px,+4,163px,+7,166px,null,170px,-1
Utah Jazz,Marvin Williams,236px,-2,183px,null,80px,+4,249px,+4,79px,-4,52px,null,17px,-3,100px,null
Utah Jazz,Alec Burks,190px,null,58px,-1,0px,null,169px,+6,242px,null,86px,-3,131px,-8,21px,null,98px,+6
Utah Jazz,Enes Kanter,236px,null,13px,+4,0px,null,169px,+6,290px,null,39px,-3,55px,-6,194px,null
Utah Jazz,Diante Garrett,248px,null,1px,0,0px,null,135px,+8,277px,null,86px,-3,250px,null
Utah Jazz,Brandon Rush,250px,null,170px,+6,330px,null,56px,-6,193px,null
Utah Jazz,Jeremy Evans,282px,null,139px,+6,580px,null
