New Orleans Pelicans,Al-Farouq Aminu,231px,+8,165px,null,100px,+3,2px,null,115px,-5,385px,null
New Orleans Pelicans,Anthony Davis,231px,+8,95px,null,36px,-3,137px,null,224px,-7,25px,null,249px,-10
New Orleans Pelicans,Eric Gordon,192px,+5,146px,null,161px,+1,204px,-10,165px,null,130px,-6
New Orleans Pelicans,Jrue Holiday,192px,+5,204px,null,103px,+3,250px,-6,91px,null,158px,-11
New Orleans Pelicans,Jason Smith,189px,+5,136px,null,173px,+1,172px,-7,168px,null,151px,-10,8px,null
New Orleans Pelicans,Louis Amundson,189px,null,60px,+2,76px,+2,42px,null,62px,+1,246px,null,72px,+1,91px,+1,157px,null
New Orleans Pelicans,Tyreke Evans,191px,null,58px,+2,146px,0,102px,null,0px,0,122px,null,127px,-1,250px,-10
New Orleans Pelicans,Austin Rivers,191px,null,58px,+2,88px,+2,371px,null,40px,+4,91px,+1,158px,null
New Orleans Pelicans,Anthony Morrow,231px,null,18px,-1,146px,0,352px,null,114px,-4,127px,null,9px,-1
New Orleans Pelicans,Jeff Withey,231px,null,18px,-1,76px,+2,104px,null,68px,+3,226px,null,23px,+1,250px,null
Utah Jazz,Derrick Favors,242px,-7,114px,null,143px,-4,148px,0,224px,null,127px,+8
Utah Jazz,Gordon Hayward,231px,-8,126px,null,143px,-4,250px,+6,249px,+10
Utah Jazz,Richard Jefferson,190px,-5,241px,null,68px,-3,222px,+10,99px,null,178px,+11
Utah Jazz,Enes Kanter,163px,-3,85px,null,1px,0,247px,-3,2px,null,249px,+6,122px,+2,127px,null
Utah Jazz,John Lucas,250px,-7,176px,null,72px,-2,502px,null
Utah Jazz,Marvin Williams,164px,null,86px,-4,107px,+1,294px,null,98px,+6,249px,+10
Utah Jazz,Alec Burks,189px,null,60px,-2,181px,0,69px,null,249px,+6,66px,-1,183px,null
Utah Jazz,Mike Harris,231px,null,18px,+1,107px,+1,142px,null,0px,0,500px,null
Utah Jazz,Diante Garrett,249px,null,174px,-1,75px,null,0px,0,223px,null,27px,-4,249px,+10
