Oklahoma City Thunder,Kevin Durant,209px,+2,111px,null,178px,0,189px,0,99px,null,192px,+1,19px,null
Oklahoma City Thunder,Serge Ibaka,187px,0,164px,null,148px,+1,140px,0,131px,null,228px,+4
Oklahoma City Thunder,Kendrick Perkins,139px,-5,288px,null,72px,0,173px,0,327px,null
Oklahoma City Thunder,Andre Roberson,153px,-3,347px,null,113px,+5,387px,null
Oklahoma City Thunder,Russell Westbrook,187px,0,164px,null,148px,+1,222px,+5,128px,null,129px,+2,19px,null
Oklahoma City Thunder,Nick Collison,142px,null,104px,+5,2px,null,71px,0,317px,null,109px,+7,0px,null,230px,+4,20px,null
Oklahoma City Thunder,Jeremy Lamb,157px,null,89px,+3,2px,null,248px,0,112px,null,136px,+2,0px,null,33px,+3,196px,null,21px,+2
Oklahoma City Thunder,Steven Adams,186px,null,60px,0,2px,null,101px,-1,328px,null,68px,+7,0px,null,21px,+2,209px,null,19px,+2
Oklahoma City Thunder,Reggie Jackson,186px,null,60px,0,2px,null,175px,0,264px,null,58px,+7,0px,null,96px,+2,133px,null,20px,+2
Oklahoma City Thunder,Derek Fisher,215px,null,32px,-2,2px,null,101px,-1,377px,null,19px,+2,0px,null,250px,+6
Milwaukee Bucks,O.J. Mayo,176px,+3,144px,null,178px,0,173px,0,120px,null,207px,-1
Milwaukee Bucks,Khris Middleton,191px,-2,137px,null,43px,-1,127px,null,202px,-3,86px,null,211px,-3
Milwaukee Bucks,Zaza Pachulia,80px,-2,78px,null,89px,-3,2px,null,73px,+1,104px,null,72px,0,222px,-5,65px,null,209px,-3
Milwaukee Bucks,Ekpe Udoh,153px,+3,152px,null,194px,-2,172px,0,57px,null,19px,-2,0px,null,249px,-6
Milwaukee Bucks,Nate Wolters,139px,+5,143px,null,143px,-4,74px,null,77px,-8,211px,null,210px,-3
Milwaukee Bucks,John Henson,87px,null,160px,+2,2px,null,55px,+2,374px,null,68px,-7,0px,null,34px,-3,215px,null
Milwaukee Bucks,Luke Ridnour,142px,null,104px,-5,2px,null,32px,+4,144px,null,72px,0,77px,null,171px,+1,0px,null,33px,-3,216px,null
Milwaukee Bucks,Gary Neal,175px,null,71px,-3,2px,null,71px,0,51px,null,127px,0,180px,null,68px,-7,0px,null,42px,-5,206px,null
Milwaukee Bucks,Giannis Antetokounmpo,198px,null,49px,+2,2px,null,175px,0,275px,null,47px,-4,0px,null,34px,-3,215px,null
