New York Knicks,Carmelo Anthony,249px,-3,104px,null,146px,-12,249px,+4,49px,null,153px,-9,47px,null
New York Knicks,Andrea Bargnani,155px,0,224px,null,119px,-14,118px,0,265px,null,68px,-7,48px,null
New York Knicks,Tyson Chandler,94px,+2,250px,null,155px,-10,88px,+1,412px,null
New York Knicks,Raymond Felton,249px,-3,130px,null,119px,-14,141px,0,198px,null,94px,-4,66px,null
New York Knicks,Iman Shumpert,178px,+1,71px,null,125px,+8,124px,null,144px,+3,105px,null,232px,-7,17px,null
New York Knicks,Kenyon Martin,94px,null,155px,-5,90px,+4,247px,null,161px,+3,168px,-9,82px,null
New York Knicks,Amar'e Stoudemire,156px,null,93px,-3,104px,+6,264px,null,131px,+4,134px,-3,115px,null
New York Knicks,Tim Hardaway,185px,null,64px,-4,249px,-6,148px,null,101px,+1,49px,-1,123px,null,77px,+4
New York Knicks,Toure' Murry,250px,null,125px,+8,578px,null,47px,+5
New York Knicks,Beno Udrih,640px,null,109px,+4,89px,-6,99px,null,62px,+5
New York Knicks,Jeremy Tyler,955px,null,47px,+5
New York Knicks,Cole Aldrich,994px,null,8px,+2
Charlotte Bobcats,Gerald Henderson,155px,0,94px,null,249px,+6,177px,-1,149px,null,155px,+1,18px,null
Charlotte Bobcats,Al Jefferson,249px,+3,130px,null,119px,+14,227px,-4,59px,null,196px,+6,17px,null
Charlotte Bobcats,Michael Kidd-Gilchrist,132px,+2,117px,null,190px,-2,59px,null,121px,+2,193px,null,185px,+1
Charlotte Bobcats,Josh McRoberts,155px,0,94px,null,190px,-2,59px,null,173px,+2,153px,null,155px,+1,17px,null
Charlotte Bobcats,Kemba Walker,249px,+3,137px,null,93px,+12,19px,null,249px,-4,232px,+7,18px,null
Charlotte Bobcats,Anthony Tolliver,132px,null,117px,+1,190px,null,59px,+8,126px,null,123px,-6,65px,+4,184px,null
Charlotte Bobcats,Ramon Sessions,155px,null,93px,+3,136px,-6,98px,null,14px,0,177px,null,72px,-3,76px,+6,174px,null
Charlotte Bobcats,Cody Zeller,155px,null,93px,+3,190px,null,59px,+8,177px,null,72px,-6,76px,+6,164px,null,9px,-2
Charlotte Bobcats,Bismack Biyombo,250px,null,125px,-8,352px,null,22px,0,32px,+1,217px,null
Charlotte Bobcats,Jeff Adrien,994px,null,8px,-2
Charlotte Bobcats,Chris Douglas-Roberts,994px,null,8px,-2
Charlotte Bobcats,Jannero Pargo,994px,null,8px,-2
