New Orleans Pelicans,Anthony Davis,202px,+3,177px,null,120px,+1,279px,null,159px,-5,61px,null
New Orleans Pelicans,Tyreke Evans,213px,-3,144px,null,140px,+2,0px,null,140px,-9,207px,null,76px,-1,32px,null,43px,+3
New Orleans Pelicans,Darius Miller,179px,+5,178px,null,59px,+5,81px,null,140px,-9,283px,null,32px,-1,38px,null,5px,-1
New Orleans Pelicans,Brian Roberts,164px,+2,215px,null,120px,+1,0px,null,216px,-10,149px,null,133px,-1
New Orleans Pelicans,Greg Stiemsma,180px,+5,228px,null,90px,-2,0px,null,184px,-7,254px,null,61px,+6
New Orleans Pelicans,Anthony Morrow,163px,null,85px,-4,0px,null,109px,+2,61px,null,78px,-3,140px,null,109px,-1,223px,+1,5px,null,20px,+3
New Orleans Pelicans,Alexis Ajinca,185px,null,64px,-7,0px,null,54px,0,195px,null,13px,0,174px,null,61px,-3,22px,+3,226px,null
New Orleans Pelicans,Al-Farouq Aminu,185px,null,64px,-7,0px,null,129px,+3,133px,null,235px,-10,93px,+3,130px,null,5px,0,20px,null
New Orleans Pelicans,Luke Babbitt,202px,null,47px,-5,0px,null,109px,+2,280px,null,82px,+1,277px,null
New Orleans Pelicans,Austin Rivers,220px,null,28px,+1,0px,null,129px,+3,342px,null,27px,0,108px,+5,142px,null
New Orleans Pelicans,Jeff Withey,304px,null,98px,+6,326px,null,21px,-2,245px,+5,4px,null
Utah Jazz,Trey Burke,202px,-3,206px,null,90px,+2,0px,null,249px,+10,115px,null,135px,+1
Utah Jazz,Derrick Favors,249px,+2,159px,null,90px,+2,0px,null,209px,+8,203px,null,87px,0
Utah Jazz,Gordon Hayward,249px,+2,129px,null,120px,-1,0px,null,249px,+10,22px,-3,93px,null,134px,+1
Utah Jazz,Richard Jefferson,164px,-2,244px,null,90px,+2,0px,null,145px,+7,355px,null
Utah Jazz,Enes Kanter,180px,-5,179px,null,140px,-2,209px,null,40px,+2,155px,-4,94px,null
Utah Jazz,Alec Burks,164px,null,85px,+4,0px,null,129px,-3,271px,null,98px,+3,250px,-4
Utah Jazz,Marvin Williams,185px,null,64px,+7,0px,null,109px,-2,140px,null,209px,+8,202px,null,87px,0
Utah Jazz,Diante Garrett,202px,null,47px,+5,0px,null,152px,-6,376px,null,79px,-2,141px,null
Utah Jazz,Ian Clark,250px,null,159px,-6,341px,null,108px,-5,141px,null
Utah Jazz,Jeremy Evans,250px,null,152px,-6,307px,null,40px,+2,155px,-4,94px,null
