Portland Trail Blazers,LaMarcus Aldridge,226px,+7,106px,null,120px,+2,0px,null,226px,-10,83px,null,143px,+9,93px,+2
Portland Trail Blazers,Nicolas Batum,226px,+7,106px,null,120px,+2,0px,null,76px,-4,61px,null,88px,0,226px,+11,93px,+2
Portland Trail Blazers,Damian Lillard,174px,+4,51px,null,105px,-10,41px,null,79px,+5,0px,null,124px,-7,64px,null,36px,0,82px,+2,75px,null,67px,+2,94px,+2
Portland Trail Blazers,Robin Lopez,161px,+2,72px,null,96px,-12,41px,null,23px,+2,55px,null,137px,-10,88px,null,211px,+8,4px,null,6px,0,3px,null,84px,0,10px,null
Portland Trail Blazers,Wesley Matthews,162px,+2,152px,null,137px,0,0px,null,138px,-10,88px,null,226px,+11,94px,+2
Portland Trail Blazers,Joel Freeland,168px,null,57px,+5,9px,+2,79px,null,58px,-5,26px,null,51px,+1,140px,null,88px,0,319px,null
Portland Trail Blazers,Mo Williams,168px,null,57px,+5,146px,-13,203px,null,100px,-3,153px,+9,58px,null,4px,+3,6px,null,3px,0,84px,null,2px,+2,3px,null,4px,+2
Portland Trail Blazers,Dorell Wright,175px,null,51px,+3,89px,-8,219px,null,108px,-6,357px,null
Portland Trail Blazers,Thomas Robinson,227px,null,89px,-8,686px,null
Detroit Pistons,Kentavious Caldwell-Pope,130px,+4,135px,null,30px,+5,96px,null,60px,-1,0px,null,171px,+6,375px,null
Detroit Pistons,Andre Drummond,162px,-2,63px,null,165px,+9,60px,null,170px,+6,38px,null,17px,+2,212px,-8,13px,null,84px,0,10px,null
Detroit Pistons,Brandon Jennings,207px,-6,89px,null,155px,+6,0px,null,171px,+6,55px,null,226px,-11,94px,-2
Detroit Pistons,Greg Monroe,207px,-6,165px,null,79px,-5,0px,null,201px,+8,107px,null,143px,-9,6px,null,88px,-2
Detroit Pistons,Josh Smith,226px,-7,57px,null,168px,+8,0px,null,226px,+10,83px,null,143px,-9,94px,-2
Detroit Pistons,Rodney Stuckey,131px,null,95px,-11,226px,+8,176px,null,51px,+4,226px,-11,93px,-2
Detroit Pistons,Kyle Singler,168px,null,57px,-5,57px,0,342px,null,50px,+4,82px,-2,129px,null,4px,-3,6px,null,3px,0,84px,null,2px,-2,3px,null,4px,-2
Detroit Pistons,Chauncey Billups,211px,null,14px,-1,146px,+13,254px,null,50px,+4,83px,-2,133px,null,6px,0,99px,null
Detroit Pistons,Josh Harrellson,212px,null,14px,-1,36px,-3,739px,null
