Los Angeles Lakers,Jordan Hill,203px,+7,155px,null,139px,-6,0px,null,137px,-4,189px,null,166px,+7,7px,null
Los Angeles Lakers,Wesley Johnson,184px,+5,200px,null,115px,-2,0px,null,87px,-3,412px,null
Los Angeles Lakers,Chris Kaman,183px,+5,176px,null,140px,-6,0px,null,120px,-4,379px,null
Los Angeles Lakers,Kendall Marshall,182px,+5,189px,null,126px,-6,0px,null,87px,-3,210px,null,183px,+7,19px,null
Los Angeles Lakers,Jodie Meeks,182px,+5,189px,null,126px,-6,0px,null,87px,-3,162px,null,251px,+4
Los Angeles Lakers,Kent Bazemore,184px,null,65px,-1,119px,0,217px,null,162px,-2,231px,null,19px,+1
Los Angeles Lakers,Xavier Henry,183px,null,65px,-1,134px,-4,202px,null,162px,-2,48px,-4,197px,null,3px,0,1px,null
Los Angeles Lakers,Robert Sacre,184px,null,65px,-1,106px,0,270px,null,123px,-1,250px,+4
Los Angeles Lakers,Nick Young,184px,null,65px,-1,120px,0,217px,null,163px,-2,249px,+4
Los Angeles Lakers,Ryan Kelly,208px,null,41px,-3,106px,0,280px,null,112px,-1,77px,-3,173px,null
Milwaukee Bucks,Jeff Adrien,182px,-5,134px,null,181px,+9,0px,null,150px,+5,198px,null,152px,-7
Milwaukee Bucks,Brandon Knight,240px,-4,9px,null,249px,+6,0px,null,200px,0,47px,null,2px,0,249px,-4
Milwaukee Bucks,Khris Middleton,250px,-4,250px,null,242px,+5,107px,null,150px,-7
Milwaukee Bucks,Zaza Pachulia,183px,-5,176px,null,140px,+6,0px,null,120px,+4,379px,null
Milwaukee Bucks,Ramon Sessions,182px,-5,65px,null,2px,0,248px,+6,0px,null,140px,+4,66px,null,42px,+5,250px,-4
Milwaukee Bucks,Giannis Antetokounmpo,184px,null,65px,+1,249px,+6,141px,null,109px,+1,99px,+3,150px,null
Milwaukee Bucks,John Henson,184px,null,65px,+1,109px,0,266px,null,123px,+1,243px,-4,7px,null
Milwaukee Bucks,Ekpe Udoh,184px,null,65px,+1,67px,-3,336px,null,95px,0,99px,+3,146px,null,4px,-2
