Los Angeles Clippers,Matt Barnes,176px,0,196px,null,126px,-8,165px,-5,155px,null,180px,0
Los Angeles Clippers,Darren Collison,248px,+4,149px,null,100px,-4,164px,-5,301px,null,4px,0,4px,null,6px,-2,12px,null,6px,0
Los Angeles Clippers,Blake Griffin,233px,+1,101px,null,131px,-2,34px,null,232px,+1,87px,null,179px,0
Los Angeles Clippers,DeAndre Jordan,194px,+3,96px,null,208px,-7,201px,-1,48px,null,243px,0,4px,null,2px,-3
Los Angeles Clippers,J.J. Redick,175px,0,195px,null,125px,-8,121px,-3,123px,null,3px,-2,48px,null,162px,-1,10px,null,4px,+1,11px,null,11px,+3,3px,null
Los Angeles Clippers,Jamal Crawford,181px,null,68px,+4,149px,0,92px,null,8px,0,122px,null,127px,+2,249px,0
Los Angeles Clippers,Jared Dudley,181px,null,68px,+4,118px,+4,299px,null,81px,+4,65px,0,185px,null
Los Angeles Clippers,Ryan Hollins,198px,null,48px,-1,3px,null,37px,+3,449px,null,9px,0,253px,null
Los Angeles Clippers,Hedo Turkoglu,237px,null,12px,+3,84px,+5,135px,null,22px,-7,209px,null,48px,0,65px,0,183px,null
Los Angeles Clippers,Willie Green,247px,null,2px,+2,118px,+4,299px,null,81px,+4,45px,+2,205px,null
Denver Nuggets,Wilson Chandler,246px,-2,152px,null,100px,+4,237px,-1,154px,null,109px,+2
Denver Nuggets,Kenneth Faried,133px,+1,114px,null,2px,-2,71px,null,169px,+13,8px,null,176px,+3,162px,null,160px,+1
Denver Nuggets,Randy Foye,176px,0,73px,null,249px,+4,143px,+3,95px,null,11px,+2,250px,0
Denver Nuggets,J.J. Hickson,194px,-3,140px,null,165px,+9,205px,+1,134px,null,160px,+1
Denver Nuggets,Ty Lawson,250px,-4,71px,null,178px,+13,250px,+1,250px,0
Denver Nuggets,Timofey Mozgov,135px,null,111px,-3,3px,null,67px,-9,365px,null,66px,-2,89px,-1,160px,null
Denver Nuggets,Evan Fournier,182px,null,68px,-4,67px,-9,326px,null,58px,-2,297px,null
Denver Nuggets,Darrell Arthur,198px,null,51px,-1,84px,-5,157px,null,8px,0,204px,null,45px,0,89px,-1,159px,null
Denver Nuggets,Quincy Miller,247px,null,2px,-2,149px,0,302px,null,48px,0,137px,-2,112px,null
