Oklahoma City Thunder,Kevin Durant,249px,+4,108px,null,142px,-10,250px,+14,250px,+12
Oklahoma City Thunder,Serge Ibaka,206px,+2,151px,null,142px,-10,250px,+14,69px,null,180px,+11
Oklahoma City Thunder,Reggie Jackson,183px,+2,131px,null,184px,-14,194px,+6,130px,null,87px,+7,29px,null,58px,+4
Oklahoma City Thunder,Kendrick Perkins,163px,+7,198px,null,99px,-2,38px,null,194px,+6,217px,null,88px,+4
Oklahoma City Thunder,Thabo Sefolosha,212px,+4,150px,null,137px,-10,162px,+4,338px,null
Oklahoma City Thunder,Steven Adams,163px,null,85px,-3,1px,null,59px,-4,440px,null,69px,+1,180px,null
Oklahoma City Thunder,Derek Fisher,187px,null,61px,+2,1px,null,112px,-8,330px,null,55px,+8,75px,+1,116px,null,58px,+4
Oklahoma City Thunder,Nick Collison,205px,null,43px,+2,1px,null,107px,-8,335px,null,55px,+8,191px,+8,59px,null
Oklahoma City Thunder,Jeremy Lamb,211px,null,37px,0,1px,null,112px,-8,101px,null,36px,-8,161px,null,88px,+10,183px,+8,64px,null
Oklahoma City Thunder,Perry Jones,250px,null,108px,-8,643px,null
Houston Rockets,James Harden,212px,-4,67px,null,220px,+20,217px,-8,102px,null,180px,-11
Houston Rockets,Dwight Howard,248px,-4,108px,null,53px,+2,89px,null,161px,-4,88px,null,69px,-1,93px,null,86px,-4
Houston Rockets,Terrence Jones,164px,-7,86px,null,250px,+18,250px,-14,69px,null,179px,-11
Houston Rockets,Jeremy Lin,164px,-7,254px,null,81px,+8,161px,-4,250px,null,88px,-4
Houston Rockets,Chandler Parsons,225px,-7,97px,null,165px,+14,12px,null,250px,-14,249px,-12
Houston Rockets,Aaron Brooks,163px,null,85px,+3,1px,null,160px,+10,250px,null,88px,-10,162px,-8,87px,null
Houston Rockets,Donatas Motiejunas,163px,null,85px,+3,1px,null,72px,+4,95px,null,81px,+8,161px,null,88px,-10,162px,-8,86px,null
Houston Rockets,Francisco Garcia,211px,null,37px,0,1px,null,29px,-2,207px,null,12px,0,216px,null,32px,-6,69px,-1,180px,null
Houston Rockets,Omri Casspi,230px,null,19px,+3,1px,null,108px,+8,641px,null
