New Orleans Pelicans,Anthony Davis,245px,+5,90px,null,165px,-6,250px,-2,249px,+8
New Orleans Pelicans,Tyreke Evans,119px,+1,75px,null,54px,-1,1px,null,249px,-4,191px,-7,115px,null,192px,-2
New Orleans Pelicans,Eric Gordon,160px,+1,842px,null
New Orleans Pelicans,Brian Roberts,191px,+5,108px,null,201px,-4,172px,-3,193px,null,133px,0
New Orleans Pelicans,Greg Stiemsma,160px,+1,266px,null,27px,-2,46px,null,98px,+1,401px,null
New Orleans Pelicans,Al-Farouq Aminu,126px,null,122px,+3,1px,null,77px,+2,126px,null,46px,0,178px,null,71px,+1,115px,+8,119px,null,12px,-3
New Orleans Pelicans,Alexis Ajinca,160px,null,89px,+3,1px,null,53px,0,295px,null,133px,-6,266px,null
New Orleans Pelicans,Austin Rivers,160px,null,89px,+3,1px,null,49px,0,379px,null,71px,+1,248px,+8
New Orleans Pelicans,Anthony Morrow,244px,null,4px,-1,1px,null,142px,-1,107px,null,171px,-3,328px,null
New Orleans Pelicans,Jeff Withey,303px,null,118px,-2,580px,null
New Orleans Pelicans,Darius Miller,392px,null,107px,-3,195px,null,55px,+5,52px,+10,197px,null
New Orleans Pelicans,Luke Babbitt,732px,null,18px,+3,236px,+11,14px,null
Atlanta Hawks,Pero Antic,146px,+1,99px,null,4px,+1,177px,null,73px,+2,139px,-2,146px,null,212px,-1
Atlanta Hawks,DeMarre Carroll,191px,-5,156px,null,152px,+1,191px,+7,94px,null,214px,-1
Atlanta Hawks,Shelvin Mack,146px,+1,172px,null,181px,+4,172px,+3,140px,null,187px,+4
Atlanta Hawks,Paul Millsap,190px,-5,156px,null,128px,+1,24px,null,146px,-4,139px,null,214px,-1
Atlanta Hawks,Jeff Teague,200px,-6,192px,null,107px,+3,250px,+2,62px,null,187px,+4
Atlanta Hawks,Elton Brand,146px,null,99px,-6,5px,null,63px,0,325px,null,110px,+4,36px,-7,212px,null
Atlanta Hawks,Louis Williams,146px,null,103px,-5,1px,null,63px,0,365px,null,71px,-1,62px,-12,185px,null
Atlanta Hawks,Cartier Martin,194px,null,54px,+1,1px,null,97px,+3,347px,null,55px,-5,36px,-7,212px,null
Atlanta Hawks,Mike Scott,194px,null,54px,+1,1px,null,97px,+3,132px,null,20px,0,153px,null,95px,+6,36px,-7,212px,null
Atlanta Hawks,Dennis Schroder,200px,null,48px,+2,1px,null,142px,+1,356px,null,62px,-12,188px,null
Atlanta Hawks,Mike Muscala,319px,null,103px,+2,579px,null
