Portland Trail Blazers,LaMarcus Aldridge,249px,+5,135px,null,114px,-4,206px,-5,129px,null,133px,+10,31px,null
Portland Trail Blazers,Nicolas Batum,191px,-3,171px,null,137px,-5,250px,-1,133px,null,116px,-1
Portland Trail Blazers,Damian Lillard,111px,0,139px,null,30px,+2,219px,null,250px,-1,249px,+7
Portland Trail Blazers,Robin Lopez,140px,-2,194px,null,164px,-10,153px,0,183px,null,164px,+5
Portland Trail Blazers,Wesley Matthews,155px,0,179px,null,164px,-10,153px,0,96px,null,141px,+10,42px,null,66px,+2
Portland Trail Blazers,Earl Watson,111px,null,139px,+5,31px,null,84px,-1,634px,null
Portland Trail Blazers,Joel Freeland,146px,null,104px,+7,85px,+6,320px,null,93px,-1,81px,+2,168px,null
Portland Trail Blazers,C.J. McCollum,154px,null,94px,+5,85px,+6,30px,null,134px,-5,155px,null,93px,-1,124px,+8,16px,null,36px,-5,60px,null,11px,+1
Portland Trail Blazers,Dorell Wright,197px,null,53px,+8,108px,+1,642px,null
Portland Trail Blazers,Thomas Robinson,249px,null,135px,0,320px,null,43px,+4,81px,+2,139px,null,17px,-6,12px,null
Minnesota Timberwolves,Corey Brewer,190px,+3,172px,null,136px,+6,249px,+1,105px,-5,28px,null,117px,+1
Minnesota Timberwolves,Chase Budinger,197px,+3,235px,null,67px,+7,218px,+6,173px,null,108px,+3
Minnesota Timberwolves,Dante Cunningham,250px,-5,85px,null,164px,+10,250px,+1,105px,null,144px,-2
Minnesota Timberwolves,Ricky Rubio,249px,-5,85px,null,164px,+10,249px,+1,105px,null,132px,-1,1px,null,11px,0
Minnesota Timberwolves,Ronny Turiaf,190px,+3,153px,null,155px,+8,206px,+5,43px,null,241px,-8,9px,null
Minnesota Timberwolves,Jose Barea,196px,null,53px,-8,112px,-2,387px,null,125px,-8,125px,null
Minnesota Timberwolves,Gorgui Dieng,196px,null,53px,-8,88px,-4,368px,null,43px,-4,250px,null
Minnesota Timberwolves,Alexey Shved,203px,null,47px,-8,85px,-6,665px,null
Minnesota Timberwolves,Luc Mbah a Moute,250px,null,86px,-6,665px,null
Minnesota Timberwolves,Shabazz Muhammad,249px,null,175px,-3,296px,null,27px,-5,141px,-10,96px,null,0px,-1,12px,null
Minnesota Timberwolves,Robbie Hummel,750px,null,105px,-5,136px,null,9px,+1
