Minnesota Timberwolves,Corey Brewer,209px,-5,259px,null,31px,-3,235px,-7,265px,null
Minnesota Timberwolves,Kevin Love,249px,-7,134px,null,116px,-2,249px,-7,122px,null,46px,-2,81px,null
Minnesota Timberwolves,Kevin Martin,208px,-5,259px,null,31px,-3,235px,-7,183px,null,51px,+2,30px,null
Minnesota Timberwolves,Nikola Pekovic,235px,-7,147px,null,116px,-2,198px,-6,173px,null,46px,-2,82px,null
Minnesota Timberwolves,Ricky Rubio,235px,-7,147px,null,116px,-2,235px,-7,136px,null,46px,-2,82px,null
Minnesota Timberwolves,Chase Budinger,208px,null,40px,-2,0px,null,211px,+7,276px,null,11px,0,168px,-6,82px,null
Minnesota Timberwolves,Alexey Shved,208px,null,40px,-2,0px,null,211px,+7,276px,null,11px,0,122px,-4,46px,null,81px,-2
Minnesota Timberwolves,Jose Barea,238px,null,10px,0,0px,null,133px,+6,354px,null,11px,0,168px,-6,82px,null
Minnesota Timberwolves,Ronny Turiaf,238px,null,10px,0,0px,null,133px,+6,317px,null,47px,-1,122px,-4,129px,null
Minnesota Timberwolves,Dante Cunningham,250px,null,134px,+6,365px,null,122px,-4,100px,null,27px,-4
Minnesota Timberwolves,Gorgui Dieng,921px,null,81px,-2
Minnesota Timberwolves,Luc Mbah a Moute,921px,null,81px,-2
Minnesota Timberwolves,A.J. Price,921px,null,81px,-2
San Antonio Spurs,Boris Diaw,151px,+1,216px,null,133px,+2,163px,0,336px,null
San Antonio Spurs,Tim Duncan,200px,+7,166px,null,132px,+2,198px,+6,173px,null,46px,+2,82px,null
San Antonio Spurs,Danny Green,136px,+1,73px,null,41px,+2,0px,null,9px,0,739px,null
San Antonio Spurs,Kawhi Leonard,208px,+5,152px,null,138px,+2,179px,+1,23px,null,47px,+1,168px,+6,81px,null
San Antonio Spurs,Tony Parker,249px,+7,112px,null,138px,+2,235px,+7,265px,null
San Antonio Spurs,Marco Belinelli,136px,null,113px,+6,0px,null,103px,-6,114px,null,31px,+3,198px,+6,301px,null
San Antonio Spurs,Matt Bonner,155px,null,94px,+6,0px,null,117px,-6,370px,null,11px,0,219px,+4,30px,null
San Antonio Spurs,Jeff Ayres,200px,null,48px,0,0px,null,117px,-6,299px,null,82px,+7,122px,+4,100px,null,27px,+4
San Antonio Spurs,Patrick Mills,250px,null,212px,-7,277px,null,11px,0,249px,+8
San Antonio Spurs,Cory Joseph,259px,null,94px,-6,331px,null,65px,+6,250px,+8
San Antonio Spurs,Aron Baynes,702px,null,33px,+1,183px,null,82px,+2
San Antonio Spurs,Nando De Colo,921px,null,81px,+2
