Golden State Warriors,Andrew Bogut,193px,-4,201px,null,104px,0,0px,null,200px,-3,131px,null,108px,+2,59px,null
Golden State Warriors,Stephen Curry,198px,-5,179px,null,113px,-1,8px,null,199px,-3,76px,null,162px,+2,4px,null,56px,+5
Golden State Warriors,Andre Iguodala,179px,-9,215px,null,104px,0,0px,null,135px,-1,235px,null,129px,+6
Golden State Warriors,Jermaine O'Neal,218px,-5,187px,null,84px,+6,8px,null,57px,-5,143px,null,49px,0,81px,+3,107px,null,60px,+5
Golden State Warriors,Klay Thompson,123px,-7,215px,null,161px,-3,0px,null,200px,-3,170px,null,128px,+6
Golden State Warriors,Harrison Barnes,123px,null,125px,+3,0px,null,88px,+8,153px,null,7px,-2,141px,null,108px,-2,250px,+10
Golden State Warriors,Steve Blake,183px,null,65px,+5,0px,null,121px,+8,328px,null,49px,0,121px,+4,129px,null
Golden State Warriors,Draymond Green,195px,null,53px,0,0px,null,138px,+5,102px,null,7px,-2,62px,null,187px,+2,21px,+3,167px,null,4px,0,56px,null
Golden State Warriors,Jordan Crawford,200px,null,48px,+1,0px,null,157px,+1,292px,null,49px,0,121px,+4,129px,null
Golden State Warriors,Marreese Speights,228px,null,22px,+1,0px,null,139px,+5,610px,null
Detroit Pistons,Andre Drummond,239px,+4,54px,null,94px,+3,110px,null,111px,-2,138px,null,82px,-3,168px,null
Detroit Pistons,Brandon Jennings,248px,+4,0px,null,45px,-8,150px,null,54px,+2,0px,null,249px,+3,82px,null,167px,-7
Detroit Pistons,Greg Monroe,248px,+4,0px,null,45px,-8,100px,null,104px,0,0px,null,249px,+3,82px,null,167px,-7
Detroit Pistons,Kyle Singler,192px,+4,47px,null,9px,0,0px,null,248px,-5,0px,null,222px,+5,27px,null,250px,-10
Detroit Pistons,Josh Smith,248px,+4,0px,null,88px,-8,106px,null,54px,+2,0px,null,249px,+3,82px,null,168px,-7
Detroit Pistons,Rodney Stuckey,195px,null,53px,0,0px,null,194px,-7,47px,null,7px,+2,111px,null,137px,+5,81px,-3,107px,null,61px,-5
Detroit Pistons,Will Bynum,294px,null,150px,+1,305px,null,190px,-5,60px,null
Detroit Pistons,Jonas Jerebko,338px,null,106px,+1,277px,null,27px,-2,82px,-3,168px,null
Detroit Pistons,Kentavious Caldwell-Pope,446px,null,47px,0,508px,null
