Dallas Mavericks,Jose Calderon,196px,0,141px,null,160px,+1,1px,null,72px,-3,150px,null,27px,+1,154px,+1,94px,null
Dallas Mavericks,Samuel Dalembert,126px,+8,198px,null,118px,-2,55px,null,129px,-8,248px,null,26px,-2,96px,null
Dallas Mavericks,Monta Ellis,207px,-1,98px,null,192px,+2,0px,null,217px,-12,88px,null,98px,0,96px,null
Dallas Mavericks,Shawn Marion,207px,-1,129px,null,137px,-1,23px,null,0px,+3,0px,null,172px,-8,205px,null,26px,-2,95px,null
Dallas Mavericks,Dirk Nowitzki,126px,+8,83px,null,39px,-6,0px,null,87px,-8,77px,null,83px,+2,0px,null,129px,-8,92px,null,27px,+1,127px,+3,121px,null
Dallas Mavericks,DeJuan Blair,126px,null,81px,-9,236px,null,54px,+3,130px,null,88px,-4,186px,null,95px,-2
Dallas Mavericks,Vince Carter,125px,null,122px,-15,0px,null,51px,-6,37px,null,77px,+2,60px,null,23px,+5,129px,null,119px,-3,38px,+2,89px,null,26px,-2,94px,null
Dallas Mavericks,Devin Harris,196px,null,53px,-7,0px,null,88px,-8,662px,null
Dallas Mavericks,Wayne Ellington,210px,null,39px,-6,0px,null,88px,-8,449px,null,89px,+1,26px,null,95px,-2
Dallas Mavericks,Brandan Wright,209px,null,39px,-6,0px,null,70px,-8,356px,null,71px,-3,128px,+3,26px,null,10px,+2,85px,null
Dallas Mavericks,Shane Larkin,498px,null,0px,+3,73px,null,177px,-8,53px,+1,101px,null,95px,-2
Dallas Mavericks,Gal Mekel,906px,null,96px,-2
Dallas Mavericks,Bernard James,917px,null,85px,-4
Golden State Warriors,Andrew Bogut,224px,+2,147px,null,127px,-1,1px,null,185px,+10,131px,null,87px,+2,94px,null
Golden State Warriors,Stephen Curry,126px,-8,228px,null,144px,-7,0px,null,129px,+8,213px,null,60px,+4,96px,null
Golden State Warriors,Andre Iguodala,207px,+1,158px,null,132px,-5,0px,null,156px,+10,221px,null,26px,+2,96px,null
Golden State Warriors,David Lee,168px,-1,186px,null,144px,-7,0px,null,217px,+12,126px,null,60px,+4,95px,null
Golden State Warriors,Klay Thompson,168px,-1,247px,null,83px,-2,0px,null,217px,+12,160px,null,26px,+2,95px,null
Golden State Warriors,Steve Blake,126px,null,122px,+15,0px,null,105px,+11,143px,null,0px,-3,129px,null,119px,+3,91px,-5,63px,null,95px,+2
Golden State Warriors,Harrison Barnes,168px,null,81px,+8,0px,null,109px,+9,296px,null,93px,+1,128px,-3,121px,null
Golden State Warriors,Jermaine O'Neal,167px,null,39px,+2,21px,null,21px,+5,0px,null,121px,+8,313px,null,63px,+1,67px,-3,182px,null
Golden State Warriors,Jordan Crawford,209px,null,39px,+6,0px,null,165px,+6,305px,null,27px,-1,128px,-3,26px,null,96px,+2
Golden State Warriors,Draymond Green,209px,null,39px,+6,0px,null,105px,+11,366px,null,27px,-1,91px,-5,63px,null,95px,+2
Golden State Warriors,Nemanja Nedovic,906px,null,96px,+2
Golden State Warriors,Marreese Speights,906px,null,96px,+2
