Los Angeles Clippers,Jared Dudley,201px,-9,212px,null,74px,-5,9px,null,205px,+18,133px,null,121px,-3,15px,null,3px,0,17px,null,3px,-2
Los Angeles Clippers,Blake Griffin,248px,-9,85px,null,164px,-1,248px,+17,12px,+1,79px,null,149px,-4,1px,null,2px,-2,6px,null
Los Angeles Clippers,DeAndre Jordan,201px,-9,47px,null,249px,-6,224px,+21,37px,null,215px,-6,3px,null,13px,-3,6px,null
Los Angeles Clippers,Chris Paul,208px,-9,157px,null,120px,-2,14px,null,249px,+17,91px,null,156px,-10,1px,null
Los Angeles Clippers,J.J. Redick,166px,-4,79px,null,3px,0,116px,null,134px,-5,224px,+21,135px,null,139px,-5
Los Angeles Clippers,Jamal Crawford,165px,null,82px,-5,1px,null,159px,-1,79px,null,9px,0,210px,null,38px,-1,109px,-5,102px,null,23px,-2,6px,null,8px,-4
Los Angeles Clippers,Willie Green,201px,null,47px,0,1px,null,115px,-1,382px,null,90px,0,149px,null,1px,-2,6px,null,2px,-2
Los Angeles Clippers,Byron Mullens,202px,null,43px,0,4px,null,80px,-5,400px,null,19px,-4,91px,0,157px,null
Los Angeles Clippers,Darren Collison,206px,null,41px,0,1px,null,115px,-1,122px,null,11px,-3,229px,null,19px,-4,90px,0,143px,null,6px,-1,8px,null,0px,0
Orlando Magic,Arron Afflalo,202px,+9,148px,null,149px,+6,198px,-20,115px,null,186px,+11
Orlando Magic,Maurice Harkless,158px,+2,43px,null,47px,0,1px,null,96px,0,153px,null,182px,-16,316px,null
Orlando Magic,Jason Maxiell,202px,+9,213px,null,84px,+5,182px,-16,318px,null
Orlando Magic,Jameer Nelson,158px,+2,190px,null,149px,+6,134px,-9,63px,null,52px,+3,240px,+4,0px,null,9px,+6
Orlando Magic,Nikola Vucevic,208px,+9,113px,null,178px,+4,250px,-17,91px,null,158px,+10
Orlando Magic,E'Twaun Moore,158px,null,90px,+7,1px,null,96px,0,105px,null,48px,+5,184px,null,65px,-1,248px,+10
Orlando Magic,Victor Oladipo,158px,null,90px,+7,1px,null,193px,+1,190px,null,115px,-8,63px,-1,178px,null,7px,+4
Orlando Magic,Andrew Nicholson,201px,null,47px,0,1px,null,160px,+1,272px,null,65px,-1,240px,+4,0px,null,1px,+2,7px,null
Orlando Magic,Kyle O'Quinn,208px,null,41px,0,1px,null,66px,+2,432px,null,91px,0,158px,null
