New York Knicks,Carmelo Anthony,249px,-3,103px,null,146px,+7,249px,+2,88px,null,71px,+6,78px,null,12px,-1
New York Knicks,Tyson Chandler,226px,-5,141px,null,129px,+5,128px,0,111px,null,9px,-1,140px,+10,103px,null,2px,0,3px,null,1px,-2
New York Knicks,Raymond Felton,227px,-5,183px,null,89px,+4,225px,+3,263px,null,11px,-1
New York Knicks,J.R. Smith,168px,-2,184px,null,146px,+7,194px,+3,294px,null,12px,-1
New York Knicks,Amar'e Stoudemire,143px,+1,105px,null,103px,+1,145px,null,237px,+3,11px,null,88px,+2,149px,null,7px,0,2px,null,1px,+1,1px,null
New York Knicks,Iman Shumpert,143px,null,105px,-4,160px,+4,78px,null,3px,0,135px,null,120px,+2,159px,+8,84px,null,2px,0,3px,null,0px,-2
New York Knicks,Tim Hardaway,170px,null,77px,-1,103px,+1,57px,null,77px,+4,10px,null,1px,0,194px,null,54px,-1,243px,-5,2px,null,1px,+1,2px,null
New York Knicks,Cole Aldrich,227px,null,22px,+2,119px,+3,521px,null,97px,-15,12px,null
New York Knicks,Pablo Prigioni,227px,null,22px,+2,161px,+4,315px,null,23px,-1,165px,+8,84px,null
New York Knicks,Shannon Brown,911px,null,79px,-13,11px,null
New York Knicks,Jeremy Tyler,911px,null,79px,-13,11px,null
New York Knicks,Toure' Murry,916px,null,73px,-13,12px,null
Philadelphia 76ers,James Anderson,204px,+3,133px,null,161px,-5,194px,-3,144px,null,162px,+8
Philadelphia 76ers,Michael Carter-Williams,204px,+3,45px,null,119px,-3,82px,null,49px,-5,249px,-2,88px,-2,52px,null,107px,+16
Philadelphia 76ers,Henry Sims,168px,+2,141px,null,153px,-2,37px,null,36px,0,213px,null,249px,+6
Philadelphia 76ers,Tony Wroten,249px,+3,119px,null,130px,-5,231px,-1,74px,null,68px,-4,126px,null
Philadelphia 76ers,Thaddeus Young,249px,+3,13px,0,100px,null,129px,-5,7px,null,249px,-2,56px,null,193px,+8
Philadelphia 76ers,Jarvis Varnado,170px,null,78px,+1,59px,-1,152px,null,26px,-5,10px,null,1px,0,39px,null,154px,-3,187px,null,8px,-4,108px,null
Philadelphia 76ers,Hollis Thompson,210px,null,39px,0,88px,-3,356px,null,54px,+1,54px,-2,196px,null
Philadelphia 76ers,Elliot Williams,210px,null,39px,0,88px,-3,399px,null,11px,-1,141px,-10,109px,null
Philadelphia 76ers,Byron Mullens,262px,null,98px,-3,127px,null,3px,0,202px,null,54px,+1,54px,-2,196px,null
Philadelphia 76ers,James Nunnally,339px,null,112px,0,440px,null,109px,+16
Philadelphia 76ers,Darius Johnson-Odom,499px,null,1px,0,501px,null
