Cleveland Cavaliers,Andrew Bynum,148px,-10,242px,null,110px,-8,171px,-2,328px,null
Cleveland Cavaliers,Matthew Dellavedova,148px,-10,70px,null,31px,+1,86px,-8,163px,null,127px,+1,68px,null,54px,+5,248px,-1
Cleveland Cavaliers,Alonzo Gee,148px,-10,307px,null,44px,-3,127px,+1,373px,null
Cleveland Cavaliers,Kyrie Irving,219px,-10,118px,null,163px,-16,171px,-2,328px,null
Cleveland Cavaliers,Tristan Thompson,219px,-10,118px,null,163px,-16,171px,-2,328px,null
Cleveland Cavaliers,Jarrett Jack,148px,null,102px,+1,200px,-21,181px,null,59px,-2,308px,null
Cleveland Cavaliers,Anderson Varejao,148px,null,102px,+1,87px,-9,334px,null,79px,+6,248px,null
Cleveland Cavaliers,Dion Waiters,148px,null,101px,+1,140px,-16,241px,null,117px,+3,60px,-2,190px,null
Cleveland Cavaliers,Earl Clark,218px,null,31px,+1,86px,-8,334px,null,79px,+6,250px,null
Cleveland Cavaliers,Tyler Zeller,341px,null,49px,-7,360px,null,250px,-1
Cleveland Cavaliers,Sergey Karasev,390px,null,110px,-8,171px,null,79px,+6,249px,-1
Cleveland Cavaliers,Anthony Bennett,752px,null,250px,-1
Cleveland Cavaliers,Carrick Felix,812px,null,190px,+1
San Antonio Spurs,Tim Duncan,148px,+10,137px,null,159px,+15,55px,null,34px,+7,465px,null
San Antonio Spurs,Danny Green,219px,+10,229px,null,52px,+4,171px,+2,328px,null
San Antonio Spurs,Kawhi Leonard,109px,+4,176px,null,162px,+15,553px,null
San Antonio Spurs,Tony Parker,109px,+4,228px,null,163px,+16,43px,+9,456px,null
San Antonio Spurs,Tiago Splitter,109px,+4,170px,null,111px,+13,610px,null
San Antonio Spurs,Matt Bonner,109px,null,140px,+5,35px,+5,104px,null,109px,+8,127px,null,122px,-5,250px,null
San Antonio Spurs,Manu Ginobili,109px,null,141px,+5,35px,+5,214px,null,127px,-1,372px,null
San Antonio Spurs,Patrick Mills,109px,null,141px,+5,86px,+8,413px,null,250px,+1
San Antonio Spurs,Jeff Ayres,148px,null,101px,-1,28px,+3,221px,null,127px,+1,44px,null,79px,-6,248px,+1
San Antonio Spurs,Marco Belinelli,218px,null,31px,-1,249px,+24,132px,null,117px,-3,60px,+2,190px,null
San Antonio Spurs,Aron Baynes,447px,null,52px,+4,34px,null,137px,-5,79px,null,249px,+1
San Antonio Spurs,Cory Joseph,544px,null,206px,-13,61px,null,189px,-1
San Antonio Spurs,Nando De Colo,672px,null,79px,-6,250px,+1
