Indiana Pacers,Paul George,249px,+4,151px,null,98px,+7,0px,null,224px,-5,102px,null,173px,-5
Indiana Pacers,Roy Hibbert,249px,+4,159px,null,90px,+7,0px,null,182px,-4,145px,null,169px,-6,2px,null
Indiana Pacers,George Hill,185px,+6,188px,null,28px,+1,98px,null,201px,-7,174px,null,123px,-6
Indiana Pacers,Lance Stephenson,184px,+6,64px,null,151px,-2,97px,null,181px,-4,42px,null,25px,+5,77px,0,84px,null,85px,-3,2px,null,0px,0
Indiana Pacers,David West,185px,+6,173px,null,141px,+6,0px,null,249px,0,126px,null,123px,-6
Indiana Pacers,Danny Granger,191px,null,58px,-2,249px,+5,182px,null,67px,+4,161px,-3,85px,null,3px,+1
Indiana Pacers,Luis Scola,192px,null,58px,-2,99px,-1,400px,null,126px,+1,123px,null
Indiana Pacers,C.J. Watson,191px,null,58px,-2,123px,-3,28px,null,97px,+7,201px,null,48px,+7,126px,+1,120px,null,1px,+1,0px,null
Indiana Pacers,Ian Mahinmi,250px,null,159px,-2,272px,null,68px,+4,77px,0,172px,null
Cleveland Cavaliers,Earl Clark,132px,-2,301px,null,65px,-3,0px,null,170px,+2,330px,null
Cleveland Cavaliers,Matthew Dellavedova,199px,-6,49px,null,2px,0,92px,null,156px,-8,0px,null,249px,0,249px,+5
Cleveland Cavaliers,C.J. Miles,119px,-1,79px,null,50px,+2,175px,-2,73px,null,114px,+6,36px,null,98px,-7,49px,null,201px,+12
Cleveland Cavaliers,Tristan Thompson,198px,-6,158px,null,141px,-6,0px,null,249px,0,111px,null,135px,+7,0px,null,3px,-1
Cleveland Cavaliers,Anderson Varejao,151px,-4,206px,null,21px,+2,120px,null,181px,+4,117px,null,201px,+12
Cleveland Cavaliers,Dion Waiters,119px,null,128px,-3,2px,null,248px,-5,119px,null,27px,+1,102px,null,246px,+6,2px,null,1px,0
Cleveland Cavaliers,Alonzo Gee,132px,null,117px,-2,92px,+3,329px,null,76px,-2,49px,-7,198px,null,1px,-1,1px,null
Cleveland Cavaliers,Tyler Zeller,151px,null,98px,0,98px,+1,30px,null,120px,-8,182px,null,67px,-4,49px,-7,200px,null
Cleveland Cavaliers,Anthony Bennett,199px,null,51px,+2,99px,+1,400px,null,111px,-1,138px,null
