Oklahoma City Thunder,Kevin Durant,146px,-2,90px,null,12px,+1,0px,null,248px,+5,0px,null,218px,-3,30px,null,0px,0,54px,null,195px,0
Oklahoma City Thunder,Serge Ibaka,234px,0,121px,null,143px,+6,0px,null,249px,-4,122px,null,128px,-3
Oklahoma City Thunder,Reggie Jackson,234px,0,148px,null,116px,+8,0px,null,158px,-5,225px,null,116px,+2
Oklahoma City Thunder,Kendrick Perkins,198px,+3,197px,null,102px,+8,0px,null,158px,-5,269px,null,69px,-2,3px,null
Oklahoma City Thunder,Thabo Sefolosha,198px,+3,183px,null,116px,+8,0px,null,179px,-4,313px,null,8px,+1
Oklahoma City Thunder,Perry Jones,154px,null,95px,+3,0px,null,18px,-2,454px,null,26px,-1,52px,+2,196px,null,0px,0
Oklahoma City Thunder,Steven Adams,198px,null,51px,-2,0px,null,102px,-1,397px,null,179px,+4,70px,null
Oklahoma City Thunder,Jeremy Lamb,198px,null,50px,-2,0px,null,132px,-3,301px,null,65px,0,242px,+1,8px,null
Oklahoma City Thunder,Derek Fisher,237px,null,12px,+1,0px,null,132px,-3,275px,null,91px,+1,133px,0,116px,null
Oklahoma City Thunder,Nick Collison,267px,null,129px,-1,261px,null,87px,+1,4px,null,118px,+5,131px,null
Charlotte Bobcats,Gerald Henderson,198px,-3,183px,null,116px,-8,0px,null,219px,+3,138px,null,143px,+1
Charlotte Bobcats,Al Jefferson,198px,-3,135px,null,165px,-3,0px,null,179px,+4,145px,null,175px,+3
Charlotte Bobcats,Josh McRoberts,146px,+2,102px,null,174px,+5,74px,null,133px,+2,115px,null,0px,0,54px,null,197px,0
Charlotte Bobcats,Anthony Tolliver,198px,-3,120px,null,179px,-5,0px,null,179px,+4,145px,null,176px,+3
Charlotte Bobcats,Kemba Walker,249px,-1,133px,null,116px,-8,0px,null,249px,+4,108px,null,142px,+1
Charlotte Bobcats,Cody Zeller,154px,null,95px,-3,182px,null,66px,-10,134px,null,112px,+2,4px,null,52px,-2,196px,null
Charlotte Bobcats,Bismack Biyombo,198px,null,50px,+2,0px,null,84px,-2,349px,null,65px,0,74px,-5,176px,null
Charlotte Bobcats,Chris Douglas-Roberts,198px,null,50px,+2,0px,null,70px,0,364px,null,65px,0,74px,-5,175px,null
Charlotte Bobcats,Ramon Sessions,198px,null,50px,+2,0px,null,132px,+3,340px,null,26px,+1,108px,-3,142px,null
Charlotte Bobcats,Ben Gordon,250px,null,133px,+3,367px,null,108px,-3,141px,null
