Milwaukee Bucks,Caron Butler,196px,-4,102px,null,159px,-12,41px,null,187px,+12,160px,null,152px,-4
Milwaukee Bucks,Brandon Knight,37px,-2,965px,null
Milwaukee Bucks,O.J. Mayo,200px,-4,117px,null,182px,-16,187px,+12,133px,null,179px,-2
Milwaukee Bucks,Khris Middleton,117px,-5,79px,null,53px,-2,67px,-3,140px,null,2px,-2,225px,null,62px,+3,0px,null,97px,+7,151px,null
Milwaukee Bucks,Larry Sanders,139px,-7,159px,null,51px,-2,149px,null,67px,+1,433px,null
Milwaukee Bucks,Nate Wolters,36px,null,102px,-5,158px,null,82px,-6,87px,null,31px,-4,114px,+6,72px,null,62px,+3,0px,null,113px,+7,33px,null,101px,-4
Milwaukee Bucks,Ersan Ilyasova,121px,null,129px,-1,166px,null,84px,-9,187px,+12,311px,null
Milwaukee Bucks,Gary Neal,139px,null,110px,+1,49px,-1,82px,null,118px,-12,122px,null,126px,+9,0px,null,249px,+3
Milwaukee Bucks,Zaza Pachulia,138px,null,110px,+1,49px,-1,51px,null,149px,-16,66px,null,182px,+14,0px,null,142px,+7,41px,null,65px,-8
Milwaukee Bucks,Giannis Antetokounmpo,201px,null,49px,-2,49px,-1,701px,null
Milwaukee Bucks,John Henson,249px,null,159px,-10,277px,null,62px,+3,0px,null,71px,+5,42px,null,70px,+4,65px,null
New York Knicks,Carmelo Anthony,95px,+4,154px,null,208px,+13,41px,null,248px,-15,0px,null,32px,-2,19px,null,198px,+4
New York Knicks,Tyson Chandler,161px,+9,169px,null,169px,+16,108px,-6,173px,null,218px,-1
New York Knicks,Raymond Felton,196px,+4,152px,null,150px,+16,149px,-8,132px,null,219px,-1
New York Knicks,Pablo Prigioni,160px,+9,137px,null,200px,+18,115px,-6,94px,null,40px,+1,0px,null,250px,-3
New York Knicks,Iman Shumpert,226px,+3,122px,null,121px,+12,29px,null,149px,-8,132px,null,192px,-3,25px,null
New York Knicks,Metta World Peace,95px,null,154px,+2,207px,null,41px,+6,148px,null,100px,-7,0px,null,51px,-7,172px,null,26px,+2
New York Knicks,Andrea Bargnani,165px,null,84px,-3,99px,+3,258px,null,141px,-9,0px,null,32px,-2,217px,null
New York Knicks,Beno Udrih,166px,null,84px,-3,49px,+1,323px,null,79px,-10,297px,null
New York Knicks,Tim Hardaway,196px,null,53px,+2,99px,+3,121px,null,29px,+4,148px,null,100px,-7,0px,null,32px,-2,216px,null
New York Knicks,Kenyon Martin,232px,null,18px,+3,80px,+3,670px,null
