Los Angeles Lakers,Xavier Henry,203px,-2,46px,null,199px,0,41px,null,10px,0,218px,-14,167px,null,112px,-3
Los Angeles Lakers,Jordan Hill,154px,+1,195px,null,140px,-1,10px,null,121px,-6,378px,null
Los Angeles Lakers,Wesley Johnson,249px,-1,113px,null,136px,+1,135px,-10,90px,null,25px,+3,249px,-4
Los Angeles Lakers,Chris Kaman,177px,+3,171px,null,150px,-1,0px,null,169px,-11,238px,null,92px,+1
Los Angeles Lakers,Jodie Meeks,127px,+1,76px,null,46px,+1,109px,-4,94px,null,46px,-3,111px,-6,28px,null,110px,-1,136px,-1,110px,null
Los Angeles Lakers,Nick Young,127px,null,122px,-2,52px,+2,61px,null,136px,+1,111px,null,138px,-5,187px,-9,61px,null
Los Angeles Lakers,Shawne Williams,160px,null,90px,-2,98px,-2,272px,null,128px,-5,158px,-5,91px,null
Los Angeles Lakers,Robert Sacre,177px,null,72px,-4,98px,-2,325px,null,75px,0,158px,-5,92px,null
Los Angeles Lakers,Kendall Marshall,303px,null,56px,-6,578px,null,63px,+5
Los Angeles Lakers,Ryan Kelly,910px,null,92px,+1
Golden State Warriors,Andrew Bogut,152px,-3,150px,null,145px,+2,48px,null,1px,0,1px,null,168px,+11,132px,null,105px,0,92px,null
Golden State Warriors,Stephen Curry,153px,-1,149px,null,196px,+5,201px,+16,106px,null,128px,+6,64px,null
Golden State Warriors,Andre Iguodala,127px,-1,175px,null,196px,+5,111px,+6,202px,null,72px,-2,114px,null
Golden State Warriors,David Lee,177px,-3,125px,null,193px,+5,3px,null,186px,+14,127px,null,123px,+6,62px,null
Golden State Warriors,Klay Thompson,127px,-1,122px,null,198px,0,41px,null,8px,0,1px,null,218px,+14,94px,null,123px,+6,62px,null
Golden State Warriors,Harrison Barnes,127px,null,122px,+2,52px,-2,151px,null,46px,+3,111px,null,138px,+5,64px,+3,72px,null,111px,+3
Golden State Warriors,Draymond Green,126px,null,122px,+2,52px,-2,151px,null,36px,+3,8px,null,1px,0,186px,null,62px,-3,63px,+3,94px,null,91px,-1
Golden State Warriors,Marreese Speights,152px,null,97px,+4,52px,-2,372px,null,75px,0,51px,+5,198px,null
Golden State Warriors,Toney Douglas,159px,null,89px,+2,52px,-2,195px,null,1px,0,201px,null,48px,-5,58px,+3,128px,null,63px,-5
Golden State Warriors,Kent Bazemore,177px,null,72px,+4,474px,null,25px,-3,64px,+3,123px,null,62px,-5
Golden State Warriors,Hilton Armstrong,939px,null,63px,-5
