Los Angeles Clippers,Jared Dudley,188px,-9,188px,null,86px,-3,34px,null,214px,+4,77px,null,68px,-3,41px,null,46px,-3,52px,null
Los Angeles Clippers,Willie Green,158px,-5,341px,null,157px,+1,90px,null,2px,-2,198px,null,51px,+3
Los Angeles Clippers,Blake Griffin,239px,-10,111px,null,149px,-2,247px,+4,65px,null,126px,-5,60px,null
Los Angeles Clippers,DeAndre Jordan,238px,-10,111px,null,73px,-2,76px,null,214px,+4,81px,null,106px,-2,97px,null
Los Angeles Clippers,Chris Paul,249px,-8,101px,null,148px,-2,247px,+4,2px,null,42px,+1,68px,null,78px,-4,60px,null
Los Angeles Clippers,Jamal Crawford,158px,null,91px,-3,249px,-3,157px,null,92px,+1,198px,-4,52px,null
Los Angeles Clippers,Darren Collison,189px,null,60px,+1,97px,-1,118px,null,34px,+2,219px,null,30px,-2,249px,-1
Los Angeles Clippers,Ryan Hollins,245px,null,4px,+2,97px,-1,80px,null,61px,-4,259px,null,45px,+1,149px,null,55px,+5
Los Angeles Clippers,Antawn Jamison,245px,null,4px,+2,97px,-1,142px,null,10px,+4,218px,null,30px,-2,42px,+1,207px,null
Los Angeles Clippers,Reggie Bullock,249px,null,123px,-2,373px,null,2px,-2,42px,null,21px,-2,131px,null,55px,+5
Los Angeles Clippers,Byron Mullens,951px,null,51px,+3
Atlanta Hawks,DeMarre Carroll,172px,+7,126px,null,123px,0,67px,null,10px,-4,247px,-4,131px,null,120px,-1
Atlanta Hawks,Al Horford,158px,+5,115px,null,130px,0,60px,null,24px,+2,10px,null,214px,-4,77px,null,173px,+9,33px,null
Atlanta Hawks,Kyle Korver,157px,+5,150px,null,179px,+5,10px,null,172px,-2,74px,null,2px,+2,50px,null,165px,+9,35px,null
Atlanta Hawks,Paul Millsap,157px,+5,1px,null,91px,+3,18px,+2,136px,null,94px,+1,157px,-1,61px,null,30px,+2,215px,+8,33px,null
Atlanta Hawks,Jeff Teague,239px,+10,143px,null,117px,+1,215px,-4,164px,null,23px,-1,96px,null
Atlanta Hawks,Elton Brand,157px,null,90px,+3,18px,+2,136px,null,60px,+3,24px,null,10px,-4,156px,null,89px,-3,2px,null,42px,-1,172px,null,35px,-7
Atlanta Hawks,Louis Williams,158px,null,91px,+3,55px,+2,116px,null,77px,+3,247px,null,2px,+2,129px,+2,120px,null
Atlanta Hawks,Shelvin Mack,173px,null,76px,+1,132px,+2,290px,null,75px,0,129px,+2,23px,null,98px,0
Atlanta Hawks,Cartier Martin,245px,null,4px,-2,49px,0,419px,null,30px,+2,46px,-1,169px,null,34px,-7
Atlanta Hawks,Mike Scott,274px,null,131px,0,561px,null,34px,-7
