Oklahoma City Thunder,Kevin Durant,250px,+2,112px,null,137px,+6,248px,-14,85px,null,166px,0
Oklahoma City Thunder,Serge Ibaka,249px,+2,112px,null,136px,+7,1px,null,189px,-14,144px,null,166px,0
Oklahoma City Thunder,Kendrick Perkins,57px,+2,356px,null,81px,+7,4px,null,166px,-14,277px,null,56px,-4
Oklahoma City Thunder,Thabo Sefolosha,174px,0,240px,null,85px,+10,156px,-14,344px,null
Oklahoma City Thunder,Russell Westbrook,162px,-2,199px,null,52px,-4,29px,null,56px,+9,183px,-14,150px,null,165px,0
Oklahoma City Thunder,Steven Adams,57px,null,127px,-4,504px,null,60px,0,84px,-4,166px,null
Oklahoma City Thunder,Reggie Jackson,166px,null,83px,+4,164px,-1,85px,null,0px,-1,155px,null,94px,0,249px,-4
Oklahoma City Thunder,Jeremy Lamb,173px,null,75px,+2,192px,0,52px,null,4px,+3,182px,null,66px,0,193px,0,58px,null
Oklahoma City Thunder,Nick Collison,184px,null,65px,+4,112px,+3,303px,null,83px,0,84px,-4,166px,null
Oklahoma City Thunder,Derek Fisher,250px,null,112px,+3,386px,null,1px,0,84px,-4,165px,null
Oklahoma City Thunder,Perry Jones,250px,null,113px,+3,638px,null
Portland Trail Blazers,LaMarcus Aldridge,250px,-2,128px,null,121px,-7,250px,+14,106px,null,143px,+5
Portland Trail Blazers,Nicolas Batum,250px,-2,164px,null,85px,-10,250px,+14,106px,null,143px,+5
Portland Trail Blazers,Damian Lillard,130px,0,118px,null,244px,-6,4px,null,166px,+14,82px,null,1px,0,99px,-1,50px,null,100px,+8
Portland Trail Blazers,Robin Lopez,141px,0,163px,null,190px,-7,4px,null,217px,+13,142px,null,140px,+5
Portland Trail Blazers,Wesley Matthews,184px,+2,162px,null,153px,-8,183px,+14,172px,null,144px,+5
Portland Trail Blazers,Mo Williams,136px,null,112px,-2,164px,+1,81px,null,4px,-3,166px,null,83px,0,144px,-4,105px,null
Portland Trail Blazers,Joel Freeland,140px,null,108px,-2,55px,+1,190px,null,4px,-3,217px,null,31px,+1,1px,null,109px,-1,139px,null
Portland Trail Blazers,Dorell Wright,184px,null,65px,-4,97px,-1,335px,null,66px,0,99px,-1,151px,null
Portland Trail Blazers,Thomas Robinson,250px,null,128px,-2,371px,null,100px,-1,150px,null
