New Orleans Pelicans,Al-Farouq Aminu,73px,+4,276px,null,117px,+6,32px,null,136px,-4,156px,null,207px,0
New Orleans Pelicans,Ryan Anderson,236px,+1,73px,null,188px,-2,1px,null,180px,-9,69px,null,250px,-2
New Orleans Pelicans,Eric Gordon,159px,-1,149px,null,188px,-2,1px,null,180px,-9,189px,null,73px,-5,57px,null
New Orleans Pelicans,Jrue Holiday,177px,-6,172px,null,128px,+6,21px,null,148px,-5,165px,null,186px,+1
New Orleans Pelicans,Jason Smith,151px,-1,84px,null,13px,+2,174px,+1,74px,null,122px,-3,62px,null,63px,+2,0px,null,74px,-3,176px,null
New Orleans Pelicans,Darius Miller,77px,null,100px,-10,290px,null,30px,-5,502px,null
New Orleans Pelicans,Louis Amundson,151px,null,98px,+4,60px,-1,114px,null,73px,-4,124px,null,90px,-5,117px,null,63px,-2,104px,null
New Orleans Pelicans,Austin Rivers,162px,null,86px,+4,60px,-1,171px,null,17px,-5,186px,null,63px,+2,0px,null,114px,-2,30px,null,104px,+3
New Orleans Pelicans,Anthony Morrow,183px,null,66px,+9,95px,-4,293px,null,110px,-3,0px,null,43px,-2,206px,null
New Orleans Pelicans,Brian Roberts,183px,null,66px,+9,95px,-4,302px,null,100px,-2,0px,null,64px,-3,129px,null,56px,+5
New Orleans Pelicans,Jeff Withey,714px,null,36px,+1,251px,null
Denver Nuggets,Wilson Chandler,151px,+1,198px,null,147px,-1,1px,null,136px,+4,134px,null,230px,+2
Denver Nuggets,Kenneth Faried,151px,+1,123px,null,222px,+2,1px,null,85px,+5,64px,null,100px,+2,0px,null,21px,0,227px,null
Denver Nuggets,Randy Foye,160px,+1,190px,null,148px,-1,1px,null,128px,+4,371px,null
Denver Nuggets,J.J. Hickson,160px,+1,150px,null,157px,-3,32px,null,148px,+5,221px,null,129px,0
Denver Nuggets,Ty Lawson,197px,+6,153px,null,147px,-1,1px,null,189px,+6,180px,null,130px,0
Denver Nuggets,Darrell Arthur,151px,null,98px,-4,19px,+1,322px,null,98px,+1,310px,null
Denver Nuggets,Jordan Hamilton,151px,null,98px,-4,95px,+4,293px,null,110px,+3,0px,null,250px,+2
Denver Nuggets,Timofey Mozgov,162px,null,86px,-4,60px,+1,157px,null,30px,+5,189px,null,60px,+1,0px,null,114px,+2,136px,null
Denver Nuggets,Nate Robinson,163px,null,87px,-4,95px,+4,288px,null,116px,+3,0px,null,248px,+2
Denver Nuggets,Andre Miller,197px,null,52px,-9,95px,+4,343px,null,60px,+1,0px,null,114px,+2,135px,null
