Los Angeles Lakers,Jordan Farmar,195px,+1,148px,null,156px,-4,167px,+5,195px,null,137px,+2
Los Angeles Lakers,Wesley Johnson,140px,+2,203px,null,116px,+3,40px,null,79px,-3,420px,null
Los Angeles Lakers,Chris Kaman,195px,+1,148px,null,155px,-4,167px,+5,203px,null,107px,+2,22px,null
Los Angeles Lakers,Jodie Meeks,139px,+2,55px,null,54px,-3,93px,+3,65px,null,89px,-4,137px,-2,29px,null,81px,-4,2px,null,119px,-4,14px,null,114px,+5
Los Angeles Lakers,Shawne Williams,140px,+2,269px,null,90px,-4,138px,-2,362px,null
Los Angeles Lakers,Xavier Henry,140px,null,109px,-4,155px,+3,231px,null,110px,+3,2px,null,250px,0
Los Angeles Lakers,Ryan Kelly,140px,null,109px,-4,386px,null,110px,+3,2px,null,32px,0,194px,null,16px,+4,6px,null,-1px,0
Los Angeles Lakers,Nick Young,140px,null,108px,-4,155px,+3,60px,null,33px,-7,79px,null,168px,+4,2px,null,109px,-2,10px,null,10px,-1,118px,null
Los Angeles Lakers,Jordan Hill,195px,null,54px,-3,94px,+3,322px,null,81px,-4,2px,null,248px,0,0px,null
Los Angeles Lakers,Robert Sacre,250px,null,94px,+3,438px,null,87px,-4,123px,null,6px,-2
Utah Jazz,Trey Burke,195px,-1,116px,null,178px,0,9px,null,167px,-5,160px,null,172px,-3
Utah Jazz,Derrick Favors,195px,-1,116px,null,187px,0,167px,-5,195px,null,138px,-2
Utah Jazz,Gordon Hayward,250px,+2,113px,null,136px,+6,248px,-1,100px,null,151px,0
Utah Jazz,Richard Jefferson,152px,-4,180px,null,99px,-2,67px,null,137px,+2,112px,null,98px,0,151px,null
Utah Jazz,Marvin Williams,226px,0,146px,null,127px,+6,239px,-3,108px,null,152px,0
Utah Jazz,Alec Burks,152px,null,97px,+6,112px,-5,74px,null,63px,+4,137px,null,110px,-3,2px,null,248px,0
Utah Jazz,Enes Kanter,195px,null,54px,+3,62px,+1,353px,null,81px,+4,2px,null,109px,+2,140px,null
Utah Jazz,John Lucas,195px,null,54px,+3,62px,+1,178px,null,9px,0,166px,null,81px,+4,2px,null,71px,+3,176px,null
Utah Jazz,Jeremy Evans,231px,null,18px,+2,122px,-5,365px,null,9px,+2,2px,null,98px,0,151px,null
Utah Jazz,Brandon Rush,250px,null,84px,-1,667px,null
