Portland Trail Blazers,LaMarcus Aldridge,206px,+2,109px,null,182px,+13,1px,null,206px,+8,110px,null,154px,-1,28px,null
Portland Trail Blazers,Nicolas Batum,249px,+1,132px,null,115px,+5,1px,null,239px,+6,108px,null,122px,+3,30px,null
Portland Trail Blazers,Damian Lillard,205px,+2,119px,null,139px,+11,15px,null,17px,+2,1px,null,132px,+8,44px,null,54px,-4,85px,null,153px,-1,28px,null
Portland Trail Blazers,Robin Lopez,154px,-2,171px,null,149px,+9,23px,null,45px,-3,204px,null,72px,-3,102px,null,46px,+4,28px,null
Portland Trail Blazers,Wesley Matthews,153px,-2,95px,null,225px,+11,19px,null,3px,0,1px,null,176px,+10,54px,null,18px,0,66px,-4,63px,null,90px,+4,28px,null
Portland Trail Blazers,Joel Freeland,155px,null,93px,+3,75px,+2,155px,null,14px,+2,56px,null,124px,+13,29px,null,43px,-2,79px,null,93px,-6,76px,null
Portland Trail Blazers,Mo Williams,155px,null,93px,+3,132px,+8,84px,null,31px,0,134px,null,116px,-2,126px,-9,101px,null,22px,0
Portland Trail Blazers,Thomas Robinson,206px,null,43px,-1,64px,0,362px,null,72px,-4,67px,-4,183px,null
Portland Trail Blazers,Dorell Wright,206px,null,43px,-1,75px,+2,414px,null,10px,0,93px,-8,156px,null
Portland Trail Blazers,Will Barton,981px,null,21px,0
Portland Trail Blazers,Victor Claver,981px,null,21px,0
Portland Trail Blazers,Allen Crabbe,981px,null,21px,0
Portland Trail Blazers,Meyers Leonard,981px,null,21px,0
Denver Nuggets,Randy Foye,176px,+2,149px,null,172px,-11,1px,null,177px,-10,152px,null,141px,+2,28px,null
Denver Nuggets,J.J. Hickson,134px,+3,115px,null,75px,-2,141px,null,31px,0,1px,null,132px,-8,291px,null,75px,-4
Denver Nuggets,Ty Lawson,206px,-2,158px,null,132px,-10,1px,null,239px,-6,63px,null,167px,+3,30px,null
Denver Nuggets,JaVale McGee,115px,-1,211px,null,94px,-10,80px,null,57px,0,441px,null
Denver Nuggets,Anthony Randolph,176px,+2,206px,null,83px,-5,33px,null,16px,-2,461px,null,22px,0
Denver Nuggets,Timofey Mozgov,115px,null,134px,0,175px,null,70px,-1,195px,null,59px,+4,173px,+9,75px,null
Denver Nuggets,Kenneth Faried,134px,null,115px,-4,121px,null,94px,-7,165px,null,116px,+2,26px,+1,41px,null,154px,+1,28px,null
Denver Nuggets,Andre Miller,176px,null,73px,-3,132px,-8,294px,null,72px,+4,73px,+3,177px,null
Denver Nuggets,Nate Robinson,176px,null,73px,-3,115px,-3,129px,null,3px,0,93px,null,158px,+1,249px,+5
Denver Nuggets,Evan Fournier,205px,null,43px,+1,75px,-2,141px,null,31px,0,18px,null,73px,-5,149px,null,10px,0,53px,+2,174px,null,20px,0
Denver Nuggets,Darrell Arthur,249px,null,121px,-6,185px,null,133px,-10,85px,null,41px,+3,161px,null,21px,0
