Los Angeles Clippers,Matt Barnes,154px,+5,175px,null,82px,+2,87px,null,187px,+2,180px,null,132px,-10
Los Angeles Clippers,Willie Green,129px,+5,70px,null,49px,-1,66px,-3,60px,null,123px,-1,187px,+2,62px,null,64px,0,184px,null
Los Angeles Clippers,Blake Griffin,249px,+2,80px,null,169px,0,155px,+4,46px,null,48px,+4,237px,-10,12px,null
Los Angeles Clippers,DeAndre Jordan,200px,+3,129px,null,71px,+2,98px,null,193px,-1,174px,null,114px,-9,17px,null
Los Angeles Clippers,Chris Paul,200px,+3,115px,null,183px,-2,249px,+3,68px,null,169px,-10,13px,null
Los Angeles Clippers,Reggie Bullock,135px,null,114px,-3,118px,-4,121px,null,10px,+2,192px,null,57px,+1,118px,0,26px,null,103px,-10
Los Angeles Clippers,Danny Granger,154px,null,95px,-3,80px,-5,89px,null,80px,-2,192px,null,57px,+1,144px,0,97px,null,6px,0
Los Angeles Clippers,Glen Davis,199px,null,49px,-1,80px,-5,74px,null,85px,-4,164px,null,94px,-1,48px,-5,202px,null
Los Angeles Clippers,Hedo Turkoglu,250px,null,80px,-5,472px,null,65px,+5,114px,null,17px,-1
Los Angeles Clippers,Ryan Hollins,994px,null,8px,0
Denver Nuggets,Wilson Chandler,176px,-3,140px,null,184px,+2,174px,-3,177px,null,147px,+12
Denver Nuggets,Kenneth Faried,249px,-2,108px,null,111px,0,29px,null,232px,-3,161px,null,107px,+10
Denver Nuggets,Randy Foye,227px,-4,168px,null,104px,+3,193px,+1,233px,null,73px,+6
Denver Nuggets,Ty Lawson,249px,-2,8px,0,100px,null,141px,+1,193px,+1,109px,null,197px,+5
Denver Nuggets,Timofey Mozgov,97px,-7,261px,null,131px,+3,10px,null,174px,-3,325px,null
Denver Nuggets,J.J. Hickson,97px,null,152px,+5,108px,+4,115px,null,26px,+1,180px,null,69px,0,249px,+10
Denver Nuggets,Quincy Miller,176px,null,74px,+1,66px,+3,364px,null,69px,0,48px,+5,200px,null
Denver Nuggets,Evan Fournier,227px,null,22px,+2,108px,+4,131px,null,10px,-2,200px,null,48px,-4,101px,-2,148px,null
Denver Nuggets,Darrell Arthur,250px,null,108px,+4,378px,null,12px,0,144px,0,106px,null
Denver Nuggets,Aaron Brooks,257px,null,132px,+2,311px,null,49px,-4,171px,+4,78px,null
