Denver Nuggets,Wilson Chandler,217px,-11,181px,null,100px,+4,152px,-4,185px,null,163px,+10
Denver Nuggets,Kenneth Faried,122px,-12,258px,null,119px,+4,152px,-4,227px,null,24px,+1,95px,null
Denver Nuggets,Randy Foye,168px,-15,231px,null,101px,+4,126px,-4,373px,null
Denver Nuggets,J.J. Hickson,137px,-10,262px,null,101px,+4,126px,-4,373px,null
Denver Nuggets,Ty Lawson,159px,-13,239px,null,100px,+4,249px,+2,160px,null,91px,+8
Denver Nuggets,Timofey Mozgov,122px,null,128px,+6,149px,+4,226px,null,123px,+6,1px,null,248px,+10
Denver Nuggets,Darrell Arthur,141px,null,108px,+4,130px,+4,271px,null,96px,+6,1px,null,130px,+1,119px,null
Denver Nuggets,Nate Robinson,164px,null,86px,+7,149px,+4,350px,null,250px,+10
Denver Nuggets,Andre Miller,175px,null,75px,+9,149px,+4,350px,null,250px,+10
Denver Nuggets,Jordan Hamilton,217px,null,32px,+5,149px,+4,252px,null,96px,+6,1px,null,88px,0,161px,null
Denver Nuggets,Evan Fournier,627px,null,123px,+6,251px,null
Toronto Raptors,DeMar DeRozan,250px,+6,130px,null,119px,-4,249px,-2,131px,null,119px,-9
Toronto Raptors,Rudy Gay,217px,+11,32px,null,149px,-4,100px,null,204px,+2,45px,null,130px,-1,28px,null,90px,-8
Toronto Raptors,Tyler Hansbrough,147px,+13,69px,null,32px,-5,130px,null,119px,-4,204px,+2,45px,null,154px,-2,46px,null,48px,-9
Toronto Raptors,Kyle Lowry,249px,+6,130px,null,119px,-4,248px,-2,1px,null,67px,-4,64px,null,118px,-9
Toronto Raptors,Jonas Valanciunas,217px,+11,107px,null,174px,-5,126px,+4,83px,null,39px,-4,1px,null,200px,-1,48px,null
Toronto Raptors,Amir Johnson,148px,null,101px,-7,75px,-3,300px,null,123px,-6,251px,null
Toronto Raptors,Terrence Ross,217px,null,32px,-5,130px,-4,19px,null,100px,-4,316px,null,183px,-6
Toronto Raptors,Steve Novak,249px,null,130px,-4,328px,null,39px,-4,1px,null,67px,-4,183px,null
Toronto Raptors,Julyan Stone,250px,null,130px,-4,436px,null,64px,+3,119px,null
