San Antonio Spurs,Marco Belinelli,129px,0,173px,null,124px,+6,71px,null,111px,+2,220px,null,18px,0,150px,null
San Antonio Spurs,Tim Duncan,164px,-1,164px,null,170px,-2,173px,0,169px,null,147px,-4,10px,null
San Antonio Spurs,Kawhi Leonard,176px,-3,155px,null,167px,-5,80px,+1,217px,null,147px,-6,43px,null,11px,+4
San Antonio Spurs,Tony Parker,164px,-1,168px,null,167px,-5,205px,+1,138px,null,156px,-2
San Antonio Spurs,Tiago Splitter,106px,0,391px,null,143px,-2,36px,null,68px,0,2px,null,93px,+4,11px,null,57px,-6,87px,null
San Antonio Spurs,Boris Diaw,109px,null,139px,+7,76px,+2,102px,null,71px,-3,148px,null,100px,+2,1px,null,76px,+4,90px,null,81px,+4
San Antonio Spurs,Manu Ginobili,137px,null,111px,+7,49px,-3,129px,null,71px,-3,111px,null,137px,-2,1px,null,48px,+4,46px,null,153px,-2
San Antonio Spurs,Patrick Mills,164px,null,85px,+8,82px,+5,371px,null,44px,-1,1px,null,93px,+4,156px,null
San Antonio Spurs,Jeff Ayres,165px,null,85px,+8,83px,+5,667px,null
San Antonio Spurs,Danny Green,175px,null,73px,+10,177px,+3,154px,null,165px,-1,1px,null,93px,+4,108px,null,36px,0,3px,null,8px,+2
San Antonio Spurs,Matt Bonner,749px,null,1px,0,251px,null
Dallas Mavericks,DeJuan Blair,129px,0,173px,null,45px,-6,79px,null,71px,+3,159px,0,90px,null,72px,-6,177px,null
Dallas Mavericks,Jose Calderon,164px,+1,187px,null,147px,+3,187px,-3,60px,null,1px,0,73px,null,177px,+4
Dallas Mavericks,Monta Ellis,205px,-3,3px,null,41px,-4,60px,null,189px,0,173px,0,76px,null,249px,-2
Dallas Mavericks,Shawn Marion,204px,-3,146px,null,127px,+2,18px,null,1px,0,187px,-3,60px,null,1px,0,72px,null,44px,0,133px,null
Dallas Mavericks,Dirk Nowitzki,122px,0,82px,null,44px,-4,98px,-3,79px,null,71px,+3,137px,0,50px,null,59px,+3,2px,null,72px,-6,44px,null,131px,+4
Dallas Mavericks,Vince Carter,122px,null,85px,-3,41px,null,59px,0,42px,null,75px,0,58px,null,4px,+1,145px,null,109px,0,2px,null,27px,-1,45px,null,176px,+4
Dallas Mavericks,Samuel Dalembert,137px,null,111px,-7,49px,+3,53px,null,75px,0,230px,null,88px,0,74px,null,168px,+6,9px,null
Dallas Mavericks,Jae Crowder,164px,null,85px,-8,98px,-3,329px,null,69px,0,33px,null,40px,-5,168px,null,9px,-2
Dallas Mavericks,Gal Mekel,206px,null,44px,-4,25px,-3,725px,null
Dallas Mavericks,Shane Larkin,274px,null,74px,0,339px,null,61px,+3,1px,null,72px,-6,176px,null
Dallas Mavericks,Wayne Ellington,749px,null,1px,0,251px,null
