Charlotte Bobcats,Gerald Henderson,152px,+1,161px,null,186px,+7,208px,+4,72px,null,219px,+2
Charlotte Bobcats,Al Jefferson,238px,+3,131px,null,130px,+1,218px,+5,62px,null,219px,+2
Charlotte Bobcats,Michael Kidd-Gilchrist,83px,-2,264px,null,74px,-7,77px,null,249px,-1,102px,null,148px,-2
Charlotte Bobcats,Josh McRoberts,131px,0,118px,null,210px,+2,11px,null,28px,+4,125px,+3,124px,null,249px,-2
Charlotte Bobcats,Ramon Sessions,249px,+4,160px,null,90px,+8,249px,-1,126px,null,124px,-4
Charlotte Bobcats,Anthony Tolliver,89px,null,160px,+6,0px,null,97px,+8,74px,null,77px,+8,249px,null,101px,0,148px,null
Charlotte Bobcats,Cody Zeller,132px,null,117px,+4,215px,null,1px,+3,163px,null,119px,-4,250px,null
Charlotte Bobcats,Chris Douglas-Roberts,155px,null,93px,+3,0px,null,58px,+2,398px,null,41px,-5,1px,null,30px,-4,219px,null
Charlotte Bobcats,Bismack Biyombo,245px,null,3px,+1,0px,null,120px,+8,347px,null,30px,-6,1px,null,30px,-4,219px,null
Charlotte Bobcats,Jannero Pargo,250px,null,160px,+1,340px,null,126px,+2,123px,null
Los Angeles Lakers,Pau Gasol,188px,+1,131px,null,180px,-5,159px,-7,177px,null,163px,0
Los Angeles Lakers,Wesley Johnson,132px,0,126px,null,151px,+1,55px,null,34px,-7,92px,-4,407px,null
Los Angeles Lakers,Ryan Kelly,132px,0,188px,null,179px,-5,122px,null,126px,+5,1px,null,249px,+2
Los Angeles Lakers,Kendall Marshall,155px,-1,115px,null,188px,0,39px,null,245px,+1,4px,null,86px,+2,102px,null,61px,+4
Los Angeles Lakers,Jodie Meeks,131px,0,24px,null,93px,-3,0px,null,70px,-4,89px,null,89px,-8,195px,-4,111px,null,192px,+2
Los Angeles Lakers,Manny Harris,131px,null,117px,-4,0px,null,9px,-2,435px,null,53px,+5,1px,null,189px,-2,60px,null
Los Angeles Lakers,Jordan Hill,132px,null,117px,-4,0px,null,21px,-2,228px,null,117px,-4,382px,null
Los Angeles Lakers,Nick Young,131px,null,117px,-4,0px,null,248px,-9,92px,null,156px,+5,1px,null,57px,0,29px,null,163px,0
Los Angeles Lakers,Robert Sacre,188px,null,61px,-5,0px,null,70px,-4,342px,null,85px,+8,1px,null,86px,+2,162px,null
