Toronto Raptors,DeMar DeRozan,199px,-11,51px,null,156px,+3,93px,null,250px,+8,249px,+6
Toronto Raptors,Amir Johnson,134px,-10,211px,null,125px,+2,29px,null,63px,+4,436px,null
Toronto Raptors,Kyle Lowry,250px,-12,88px,null,162px,-4,250px,+8,249px,+6
Toronto Raptors,Terrence Ross,134px,-10,182px,null,183px,-6,166px,+7,138px,null,65px,+5,129px,null
Toronto Raptors,Jonas Valanciunas,198px,-11,95px,null,187px,-2,18px,null,95px,-2,154px,null,156px,-1,93px,null
Toronto Raptors,Patrick Patterson,139px,null,98px,-1,238px,null,23px,-4,63px,null,186px,+4,250px,+6
Toronto Raptors,John Salmons,139px,null,110px,-2,66px,+1,90px,null,93px,-8,173px,null,76px,+1,55px,-7,135px,null,57px,-2
Toronto Raptors,Tyler Hansbrough,203px,null,47px,-1,39px,-3,711px,null
Toronto Raptors,Steve Novak,203px,null,47px,-1,95px,-3,524px,null,70px,+10,59px,null
Toronto Raptors,Chuck Hayes,239px,null,10px,-1,238px,null,11px,0,99px,null,150px,+10,156px,null,93px,+7
Toronto Raptors,Julyan Stone,250px,null,88px,-1,663px,null
Portland Trail Blazers,LaMarcus Aldridge,250px,+12,121px,null,129px,+5,250px,-8,120px,null,128px,-8
Portland Trail Blazers,Nicolas Batum,222px,+10,143px,null,134px,+5,216px,-9,135px,null,148px,-11
Portland Trail Blazers,Damian Lillard,154px,+7,85px,null,10px,+1,248px,+5,127px,-5,92px,null,30px,+1,102px,+5,53px,null,93px,-7
Portland Trail Blazers,Robin Lopez,134px,+10,116px,null,149px,0,100px,null,63px,-4,186px,null,249px,-6
Portland Trail Blazers,Wesley Matthews,133px,+10,94px,null,22px,+2,121px,0,128px,null,44px,-2,83px,null,122px,-3,248px,-6
Portland Trail Blazers,Joel Freeland,139px,null,110px,+2,149px,null,100px,+5,63px,null,186px,-4,250px,null
Portland Trail Blazers,Mo Williams,139px,null,98px,+1,388px,null,122px,-3,156px,+1,95px,null
Portland Trail Blazers,C.J. McCollum,154px,null,95px,+5,115px,0,178px,null,83px,-3,373px,null
Portland Trail Blazers,Thomas Robinson,250px,null,121px,0,378px,null,120px,+2,130px,null
Portland Trail Blazers,Dorell Wright,372px,null,129px,+5,500px,null
