Chicago Bulls,Carlos Boozer,214px,0,112px,null,173px,+1,0px,null,236px,-6,263px,null
Chicago Bulls,Luol Deng,248px,+1,0px,null,69px,-4,121px,null,58px,+6,0px,null,249px,-6,48px,-13,202px,null
Chicago Bulls,Mike Dunleavy,128px,-4,196px,null,113px,-5,16px,null,43px,+6,0px,null,147px,-5,100px,null,2px,0,48px,null,200px,+11
Chicago Bulls,Joakim Noah,162px,0,163px,null,173px,+1,0px,null,142px,-3,107px,null,195px,-3,54px,null
Chicago Bulls,Derrick Rose,176px,-2,104px,null,218px,+2,0px,null,187px,-7,62px,null,102px,-12,147px,null
Chicago Bulls,Kirk Hinrich,132px,null,116px,+5,0px,null,199px,-9,203px,null,97px,-1,223px,-4,26px,null
Chicago Bulls,Taj Gibson,167px,null,82px,+1,0px,null,70px,-4,322px,null,107px,-3,223px,-4,25px,null
Chicago Bulls,Marquis Teague,176px,null,73px,+3,0px,null,30px,-5,406px,null,62px,+1,104px,null,145px,+10
Chicago Bulls,Nazr Mohammed,214px,null,35px,+1,0px,null,70px,-4,415px,null,12px,0,199px,null,51px,+1
Chicago Bulls,Erik Murphy,976px,null,26px,+2
Chicago Bulls,Tony Snell,976px,null,26px,+2
Denver Nuggets,Wilson Chandler,228px,-1,156px,null,113px,-2,0px,null,126px,+1,249px,null,97px,-2,27px,null
Denver Nuggets,Kenneth Faried,162px,0,133px,null,175px,+4,29px,null,153px,+5,223px,null,122px,-4
Denver Nuggets,Randy Foye,129px,+4,370px,null,143px,+3,105px,null,2px,0,249px,null
Denver Nuggets,J.J. Hickson,162px,0,163px,null,144px,+3,29px,null,143px,+3,210px,null,146px,-10
Denver Nuggets,Ty Lawson,176px,+2,119px,null,204px,0,0px,null,199px,+5,154px,null,145px,-10
Denver Nuggets,Nate Robinson,132px,null,116px,-5,0px,null,45px,+3,346px,null,106px,+3,102px,+12,23px,null,125px,-4
Denver Nuggets,Darrell Arthur,167px,null,82px,-1,0px,null,45px,+3,356px,null,96px,+1,126px,+6,124px,null
Denver Nuggets,Timofey Mozgov,167px,null,81px,-1,0px,null,69px,+4,156px,null,23px,-4,142px,null,104px,+3,2px,null,102px,+12,147px,null
Denver Nuggets,Andre Miller,176px,null,73px,-3,0px,null,45px,+3,403px,null,49px,+1,126px,+6,124px,null
Denver Nuggets,Jordan Hamilton,228px,null,20px,0,0px,null,135px,+5,90px,null,23px,-4,126px,null,122px,+5,126px,+6,97px,null,26px,-2
Denver Nuggets,Evan Fournier,296px,null,204px,0,501px,null
