Indiana Pacers,Paul George,248px,+3,170px,null,79px,+1,248px,+10,1px,null,52px,-3,96px,null,86px,-1,15px,null
Indiana Pacers,Roy Hibbert,249px,+3,171px,null,79px,+1,192px,+8,205px,null,102px,-3
Indiana Pacers,George Hill,219px,+3,225px,null,56px,-1,249px,+10,177px,null,72px,0
Indiana Pacers,Lance Stephenson,202px,+3,47px,null,170px,-4,51px,null,27px,-2,192px,+8,109px,null,182px,+7,15px,null
Indiana Pacers,David West,202px,+3,218px,null,79px,+1,249px,+10,177px,null,73px,0
Indiana Pacers,Danny Granger,202px,null,47px,0,0px,null,217px,-1,224px,null,56px,+2,1px,null,148px,+5,100px,null
Indiana Pacers,Luis Scola,202px,null,47px,0,0px,null,170px,-4,328px,null,176px,+2,74px,null
Indiana Pacers,C.J. Watson,218px,null,30px,0,0px,null,189px,-2,310px,null,176px,+2,74px,null
Indiana Pacers,Ian Mahinmi,249px,null,170px,-4,271px,null,56px,+2,1px,null,148px,+5,102px,null
Indiana Pacers,Rasual Butler,993px,null,9px,-2
Indiana Pacers,Orlando Johnson,993px,null,9px,-2
Los Angeles Lakers,Pau Gasol,218px,-3,126px,null,154px,+2,28px,null,221px,-9,88px,null,147px,0,14px,null
Los Angeles Lakers,Wesley Johnson,131px,-3,215px,null,154px,+2,143px,-7,152px,null,203px,0
Los Angeles Lakers,Ryan Kelly,130px,-3,289px,null,18px,-2,262px,null,47px,-5,1px,null,196px,-2,53px,null
Los Angeles Lakers,Kendall Marshall,249px,-3,96px,null,154px,+2,249px,-10,88px,null,162px,+2
Los Angeles Lakers,Jodie Meeks,130px,-3,119px,null,95px,+1,98px,null,56px,+1,142px,-7,107px,null,249px,-2
Los Angeles Lakers,Manny Harris,130px,null,118px,0,0px,null,95px,+1,296px,null,106px,-3,1px,null,42px,-2,207px,null
Los Angeles Lakers,Jordan Hill,130px,null,118px,0,0px,null,170px,+4,23px,null,56px,+1,195px,-5,254px,null,49px,0
Los Angeles Lakers,Nick Young,130px,null,118px,0,0px,null,188px,+2,203px,null,106px,-3,1px,null,85px,-4,164px,null
Los Angeles Lakers,Robert Sacre,218px,null,30px,0,0px,null,95px,+1,153px,null,27px,-1,221px,null,85px,-4,155px,null,10px,+2
