New Orleans Pelicans,Alexis Ajinca,169px,0,292px,null,29px,+2,9px,null,123px,-16,376px,null
New Orleans Pelicans,Al-Farouq Aminu,184px,+2,102px,null,203px,+13,9px,null,151px,-18,336px,null,1px,-1,10px,null
New Orleans Pelicans,Anthony Davis,227px,-1,123px,null,146px,+9,1px,null,110px,-14,60px,null,78px,+5,0px,null,250px,+11
New Orleans Pelicans,Eric Gordon,249px,-1,178px,null,71px,-2,1px,null,170px,-20,143px,null,185px,+12
New Orleans Pelicans,Brian Roberts,216px,+1,222px,null,49px,0,1px,null,8px,-2,1px,null,68px,-4,327px,null,103px,+10
New Orleans Pelicans,Greg Stiemsma,169px,null,80px,-1,37px,-4,334px,null,126px,+1,0px,null,140px,+1,110px,null
New Orleans Pelicans,Darius Miller,192px,null,57px,-3,96px,-2,303px,null,98px,+3,0px,null,64px,-1,186px,null
New Orleans Pelicans,Austin Rivers,216px,null,32px,-2,189px,+9,49px,null,10px,-2,71px,null,178px,-11,0px,null,140px,+1,102px,null,6px,+2
New Orleans Pelicans,Jeff Withey,228px,null,21px,0,211px,+7,150px,null,59px,-6,225px,null,96px,+8,6px,null
New Orleans Pelicans,Anthony Morrow,248px,null,177px,+9,62px,null,8px,-2,170px,null,78px,+5,0px,null,238px,+12,2px,null,11px,0
Detroit Pistons,Kentavious Caldwell-Pope,169px,0,108px,null,222px,-9,1px,null,203px,+19,46px,null,248px,-11
Detroit Pistons,Andre Drummond,249px,+1,37px,+4,93px,null,118px,-5,1px,null,170px,+20,79px,null,242px,-9,6px,null
Detroit Pistons,Brandon Jennings,227px,+1,152px,null,118px,-5,1px,null,249px,+15,81px,null,169px,-10
Detroit Pistons,Greg Monroe,185px,-2,102px,null,93px,-6,119px,null,249px,+15,250px,null
Detroit Pistons,Josh Smith,249px,+1,27px,+2,103px,null,118px,-5,1px,null,249px,+15,154px,null,95px,-7
Detroit Pistons,Rodney Stuckey,169px,null,79px,+1,130px,-2,59px,null,49px,0,214px,null,45px,-4,0px,null,250px,-11
Detroit Pistons,Kyle Singler,191px,null,57px,+3,189px,-9,49px,null,10px,+2,170px,null,78px,-5,0px,null,146px,-4,96px,null,7px,-2
Detroit Pistons,Will Bynum,228px,null,21px,0,130px,-2,369px,null,81px,-1,169px,null
