Oklahoma City Thunder,Kevin Durant,250px,-1,70px,null,180px,+4,242px,-6,67px,null,189px,+6
Oklahoma City Thunder,Serge Ibaka,193px,+2,165px,null,141px,+2,200px,-4,168px,null,131px,+2
Oklahoma City Thunder,Kendrick Perkins,150px,-6,272px,null,77px,+1,200px,-4,250px,null,36px,-6,12px,null
Oklahoma City Thunder,Thabo Sefolosha,76px,+2,325px,null,98px,+4,175px,-4,242px,null,82px,0
Oklahoma City Thunder,Russell Westbrook,180px,0,178px,null,141px,+2,175px,-4,133px,null,191px,+6
Oklahoma City Thunder,Caron Butler,76px,null,173px,-3,165px,-2,261px,null,63px,-2,8px,null,200px,+8,36px,null,8px,+4,1px,null,2px,-1
Oklahoma City Thunder,Steven Adams,150px,null,99px,+5,65px,-5,387px,null,38px,-2,8px,null,59px,-3,190px,null
Oklahoma City Thunder,Reggie Jackson,181px,null,68px,-1,108px,-3,319px,null,63px,-2,8px,null,59px,-3,190px,null
Oklahoma City Thunder,Nick Collison,201px,null,48px,-3,108px,-3,344px,null,38px,-2,8px,null,119px,+1,130px,null
Oklahoma City Thunder,Derek Fisher,249px,null,145px,-5,353px,null,167px,+3,79px,null,1px,-2,3px,null
Indiana Pacers,Paul George,234px,+1,152px,null,50px,-6,63px,null,241px,+6,56px,null,201px,-3
Indiana Pacers,Roy Hibbert,181px,0,177px,null,141px,-2,200px,+4,250px,null,43px,+5,5px,null
Indiana Pacers,George Hill,155px,+4,229px,null,91px,-6,22px,null,132px,+3,236px,null,82px,-7,27px,null,21px,+2
Indiana Pacers,Lance Stephenson,180px,0,58px,null,10px,0,178px,+2,13px,null,57px,0,240px,+6,8px,null,41px,0,78px,null,130px,-2
Indiana Pacers,David West,250px,+1,173px,null,77px,-1,242px,+6,154px,null,102px,-2
Indiana Pacers,C.J. Watson,158px,null,90px,-3,135px,+7,96px,null,17px,0,131px,null,109px,+3,8px,null,118px,-1,82px,null,27px,+3,17px,null,3px,0
Indiana Pacers,Ian Mahinmi,181px,null,68px,+1,108px,+3,344px,null,38px,+2,8px,null,201px,-8,48px,null
Indiana Pacers,Evan Turner,181px,null,68px,+1,136px,+7,43px,null,70px,-1,249px,null,119px,-1,130px,null
Indiana Pacers,Luis Scola,250px,null,166px,+2,333px,null,146px,-1,104px,null
