Oklahoma City Thunder,Kevin Durant,193px,+3,137px,null,167px,+6,1px,null,199px,+2,86px,null,214px,+6
Oklahoma City Thunder,Serge Ibaka,99px,-1,70px,null,81px,-3,114px,+2,135px,null,177px,+1,108px,null,212px,+6
Oklahoma City Thunder,Kendrick Perkins,169px,+3,214px,null,113px,+4,4px,null,138px,-2,284px,null,75px,+1
Oklahoma City Thunder,Andre Roberson,99px,-1,147px,null,4px,0,250px,null,152px,-2,346px,null
Oklahoma City Thunder,Russell Westbrook,249px,0,119px,null,129px,+7,1px,null,178px,+1,159px,null,162px,0
Oklahoma City Thunder,Nick Collison,99px,null,146px,+1,4px,null,52px,+3,380px,null,67px,-2,165px,0,83px,null
Oklahoma City Thunder,Jeremy Lamb,98px,null,150px,+1,81px,+3,92px,null,75px,+5,152px,null,97px,+1,36px,-5,214px,null
Oklahoma City Thunder,Reggie Jackson,193px,null,56px,-3,248px,+9,184px,null,67px,-2,250px,+1
Oklahoma City Thunder,Derek Fisher,249px,null,172px,+4,73px,null,3px,+1,205px,null,45px,-3,79px,+1,170px,null
Oklahoma City Thunder,Steven Adams,301px,null,81px,+1,255px,null,111px,+1,36px,-5,214px,null
Atlanta Hawks,DeMarre Carroll,192px,-3,137px,null,153px,-5,1px,null,13px,-1,1px,null,138px,+2,162px,null,57px,-7,140px,null
Atlanta Hawks,Al Horford,168px,-3,80px,null,151px,-6,83px,null,1px,0,14px,null,151px,+2,133px,null,214px,-6
Atlanta Hawks,Kyle Korver,144px,-3,101px,null,4px,0,182px,-2,51px,null,14px,-1,1px,null,177px,-1,71px,null,249px,-1
Atlanta Hawks,Paul Millsap,249px,0,157px,null,91px,-3,1px,null,249px,+1,36px,+5,72px,null,141px,+4
Atlanta Hawks,Jeff Teague,169px,-3,162px,null,154px,-5,14px,null,249px,+1,87px,null,162px,0
Atlanta Hawks,Louis Williams,149px,null,100px,+3,81px,-3,101px,null,63px,-6,186px,null,67px,+2,78px,-1,170px,null
Atlanta Hawks,Elton Brand,168px,null,76px,+3,161px,null,76px,-2,1px,null,10px,0,155px,null,97px,-1,36px,+5,214px,null
Atlanta Hawks,Shelvin Mack,168px,null,80px,+3,81px,-3,164px,null,3px,-1,204px,null,45px,+3,50px,+2,58px,null,141px,+4
Atlanta Hawks,Cartier Martin,193px,null,56px,+3,245px,null,3px,-1,139px,null,61px,-4,300px,null
Atlanta Hawks,Mike Scott,250px,null,151px,-6,384px,null,72px,-10,142px,null
