San Antonio Spurs,Tim Duncan,250px,+2,102px,null,148px,-2,185px,-9,314px,null
San Antonio Spurs,Danny Green,153px,+10,81px,null,15px,-2,249px,+1,174px,-9,75px,null,146px,-5,84px,null,18px,0
San Antonio Spurs,Kawhi Leonard,233px,+4,149px,null,77px,-1,174px,null,113px,-2,60px,null,171px,-1,19px,null
San Antonio Spurs,Tony Parker,204px,+7,148px,null,148px,-2,174px,-9,325px,null
San Antonio Spurs,Tiago Splitter,142px,+8,107px,null,95px,+3,230px,null,77px,-6,109px,null,81px,-7,155px,null
San Antonio Spurs,Boris Diaw,146px,null,102px,-6,134px,+2,82px,null,32px,0,135px,-10,22px,null,91px,-2,13px,0,237px,null
San Antonio Spurs,Marco Belinelli,153px,null,96px,-8,134px,+2,115px,null,76px,-4,98px,null,75px,-3,249px,-3
San Antonio Spurs,Patrick Mills,203px,null,46px,-5,95px,+3,38px,null,115px,-1,174px,null,75px,-3,162px,-5,87px,null
San Antonio Spurs,Jeff Ayres,684px,null,65px,-3,60px,-2,34px,null,156px,+4
San Antonio Spurs,Damion James,904px,null,98px,+2
San Antonio Spurs,Cory Joseph,915px,null,87px,+2
Oklahoma City Thunder,Kevin Durant,249px,-2,101px,null,148px,+2,249px,+12,60px,null,170px,+1,20px,null
Oklahoma City Thunder,Serge Ibaka,153px,-10,96px,null,249px,-1,249px,+12,60px,+2,54px,null,116px,+1,19px,null
Oklahoma City Thunder,Kendrick Perkins,114px,-8,386px,null,136px,+10,364px,null
Oklahoma City Thunder,Andre Roberson,113px,-8,386px,null,174px,+9,307px,null,19px,0
Oklahoma City Thunder,Russell Westbrook,182px,-10,169px,null,148px,+2,184px,+9,180px,null,117px,+1,17px,null
Oklahoma City Thunder,Steven Adams,113px,null,121px,+4,515px,null,115px,+2,117px,null,17px,0
Oklahoma City Thunder,Caron Butler,113px,null,136px,+6,95px,-3,66px,null,88px,+1,174px,null,75px,+3,230px,+3,18px,null
Oklahoma City Thunder,Nick Collison,153px,null,96px,+8,102px,-3,284px,null,80px,+3,283px,null
Oklahoma City Thunder,Reggie Jackson,190px,null,60px,+8,250px,-1,184px,null,65px,+3,249px,+3
Oklahoma City Thunder,Derek Fisher,234px,null,15px,+2,157px,-2,308px,null,33px,-1,115px,+2,135px,null
Oklahoma City Thunder,Perry Jones,984px,null,18px,0
Oklahoma City Thunder,Jeremy Lamb,984px,null,18px,0
